True Plastic Strain (-)	 True Stress (MPa)
1.1	428.5892129881860
1.101	428.5892130342270
1.102	428.5892130795210
1.103	428.5892131240830
1.104	428.58921316792200
1.105	428.58921321105200
1.106	428.5892132534830
1.107	428.5892132952270
1.108	428.5892133362940
1.109	428.589213376697
1.11	428.5892134164450
1.111	428.58921345555000
1.112	428.5892134940210
1.113	428.5892135318690
1.114	428.58921356910400
1.115	428.5892136057370
1.116	428.58921364177500
1.117	428.5892136772310
1.118	428.58921371211200
1.119	428.5892137464280
1.12	428.58921378018800
1.121	428.58921381340100
1.122	428.589213846077
1.123	428.5892138782230
1.124	428.58921390984900
1.125	428.5892139409630
1.1260000000000000	428.58921397157200
1.127	428.5892140016860
1.1280000000000000	428.5892140313120
1.129	428.58921406045900
1.1300000000000000	428.58921408913300
1.131	428.589214117343
1.1320000000000000	428.5892141450960
1.133	428.58921417240000
1.1340000000000000	428.589214199261
1.135	428.58921422568700
1.1360000000000000	428.5892142516860
1.137	428.58921427726300
1.1380000000000000	428.58921430242600
1.139	428.58921432718200
1.1400000000000000	428.58921435153600
1.141	428.5892143754960
1.1420000000000000	428.58921439906800
1.143	428.5892144222590
1.1440000000000000	428.5892144450730
1.145	428.5892144675190
1.1460000000000000	428.5892144896000
1.147	428.5892145113250
1.1480000000000000	428.58921453269700
1.149	428.58921455372300
1.1500000000000000	428.5892145744090
1.151	428.5892145947590
1.1520000000000000	428.5892146147800
1.153	428.5892146344770
1.154	428.5892146538550
1.155	428.58921467291800
1.156	428.5892146916740
1.157	428.58921471012500
1.158	428.5892147282780
1.159	428.5892147461360
1.16	428.58921476370500
1.161	428.58921478099000
1.162	428.5892147979950
1.163	428.5892148147250
1.164	428.5892148311830
1.165	428.58921484737500
1.166	428.58921486330500
1.167	428.58921487897600
1.168	428.58921489439400
1.169	428.58921490956300
1.17	428.5892149244850
1.171	428.5892149391660
1.172	428.58921495360900
1.173	428.58921496781800
1.174	428.5892149817970
1.175	428.5892149955500
1.176	428.58921500908000
1.177	428.58921502239100
1.178	428.58921503548600
1.179	428.589215048369
1.18	428.5892150610440
1.181	428.5892150735130
1.182	428.58921508578
1.183	428.5892150978490
1.184	428.58921510972200
1.185	428.5892151214030
1.186	428.5892151328940
1.187	428.58921514420000
1.188	428.5892151553220
1.189	428.58921516626400
1.19	428.5892151770300
1.191	428.5892151876200
1.192	428.5892151980400
1.193	428.58921520829000
1.194	428.5892152183740
1.195	428.58921522829600
1.196	428.589215238056
1.197	428.5892152476580
1.198	428.58921525710500
1.199	428.58921526639900
1.2	428.5892152755420
1.201	428.5892152845380
1.202	428.58921529338700
1.203	428.5892153020940
1.204	428.5892153106590
1.205	428.5892153190850
1.206	428.58921532737500
1.207	428.5892153355310
1.208	428.5892153435550
1.209	428.5892153514490
1.21	428.58921535921500
1.211	428.58921536685500
1.212	428.58921537437100
1.213	428.5892153817660
1.214	428.58921538904100
1.215	428.58921539619800
1.216	428.5892154032390
1.217	428.58921541016600
1.218	428.589215416981
1.219	428.5892154236860
1.22	428.58921543028200
1.221	428.5892154367710
1.222	428.5892154431550
1.223	428.5892154494350
1.224	428.5892154556140
1.225	428.58921546169300
1.226	428.5892154676740
1.227	428.58921547355700
1.228	428.5892154793460
1.229	428.5892154850400
1.23	428.5892154906420
1.231	428.589215496154
1.232	428.5892155015760
1.233	428.5892155069110
1.234	428.58921551215900
1.235	428.589215517322
1.236	428.58921552240100
1.237	428.58921552739900
1.238	428.58921553231500
1.239	428.58921553715200
1.24	428.58921554191
1.241	428.5892155465910
1.242	428.5892155511970
1.243	428.5892155557280
1.244	428.58921556018500
1.245	428.5892155645700
1.246	428.5892155688850
1.247	428.58921557312900
1.248	428.5892155773050
1.249	428.58921558141300
1.25	428.5892155854540
1.2510000000000000	428.5892155894300
1.252	428.5892155933420
1.2530000000000000	428.5892155971900
1.254	428.5892156009760
1.2550000000000000	428.5892156047010
1.256	428.58921560836500
1.2570000000000000	428.58921561197
1.258	428.58921561551700
1.2590000000000000	428.5892156190060
1.26	428.5892156224390
1.2610000000000000	428.58921562581600
1.262	428.58921562913800
1.2630000000000000	428.5892156324060
1.264	428.58921563562200
1.2650000000000000	428.58921563878600
1.266	428.5892156418980
1.2670000000000000	428.5892156449600
1.268	428.5892156479720
1.2690000000000000	428.58921565093600
1.27	428.5892156538510
1.2710000000000000	428.58921565671900
1.272	428.58921565954100
1.2730000000000000	428.58921566231700
1.274	428.58921566504900
1.2750000000000000	428.5892156677360
1.276	428.58921567037900
1.2770000000000000	428.5892156729800
1.278	428.5892156755380
1.2790000000000000	428.5892156780550
1.28	428.58921568053200
1.281	428.58921568296800
1.282	428.5892156853650
1.283	428.58921568772200
1.284	428.5892156900420
1.285	428.5892156923240
1.286	428.5892156945700
1.287	428.5892156967780
1.288	428.5892156989510
1.289	428.5892157010890
1.29	428.5892157031930
1.291	428.5892157052620
1.292	428.5892157072970
1.293	428.5892157093000
1.294	428.5892157112700
1.295	428.5892157132090
1.296	428.58921571511600
1.297	428.5892157169920
1.298	428.5892157188380
1.299	428.5892157206530
1.3	428.5892157224400
1.301	428.5892157241970
1.302	428.5892157259260
1.303	428.5892157276270
1.304	428.5892157293010
1.305	428.589215730947
1.306	428.5892157325670
1.307	428.5892157341600
1.308	428.5892157357280
1.309	428.58921573727
1.31	428.58921573878700
1.311	428.58921574028000
1.312	428.5892157417490
1.313	428.58921574319300
1.314	428.58921574461500
1.315	428.589215746013
1.316	428.58921574738900
1.317	428.58921574874200
1.318	428.58921575007400
1.319	428.5892157513840
1.32	428.5892157526720
1.321	428.58921575394000
1.322	428.58921575518700
1.323	428.58921575641400
1.324	428.5892157576220
1.325	428.58921575880900
1.326	428.5892157599780
1.327	428.5892157611270
1.328	428.58921576225800
1.329	428.58921576337100
1.33	428.58921576446500
1.331	428.5892157655420
1.332	428.58921576660200
1.333	428.58921576764400
1.334	428.5892157686690
1.335	428.58921576967800
1.336	428.5892157706700
1.337	428.58921577164700
1.338	428.5892157726070
1.339	428.58921577355200
1.34	428.58921577448200
1.341	428.5892157753970
1.342	428.58921577629600
1.343	428.5892157771820
1.344	428.5892157780520
1.345	428.5892157789090
1.346	428.58921577975200
1.347	428.5892157805810
1.348	428.5892157813970
1.349	428.58921578220000
1.35	428.5892157829890
1.351	428.58921578376600
1.352	428.58921578453000
1.353	428.58921578528200
1.354	428.589215786022
1.355	428.5892157867500
1.356	428.58921578746600
1.357	428.58921578817
1.358	428.58921578886300
1.359	428.5892157895450
1.36	428.5892157902150
1.361	428.5892157908750
1.362	428.5892157915240
1.363	428.5892157921630
1.364	428.58921579279100
1.365	428.58921579340900
1.366	428.5892157940170
1.367	428.5892157946150
1.368	428.589215795204
1.369	428.58921579578300
1.37	428.5892157963530
1.371	428.589215796913
1.372	428.58921579746400
1.373	428.5892157980070
1.374	428.5892157985400
1.375	428.5892157990650
1.3760000000000000	428.5892157995820
1.377	428.58921580009000
1.3780000000000000	428.5892158005900
1.379	428.58921580108200
1.3800000000000000	428.58921580156500
1.381	428.5892158020410
1.3820000000000000	428.58921580251000
1.383	428.5892158029700
1.3840000000000000	428.5892158034240
1.385	428.58921580386900
1.3860000000000000	428.589215804308
1.387	428.5892158047400
1.3880000000000000	428.58921580516400
1.389	428.58921580558200
1.3900000000000000	428.5892158059930
1.391	428.5892158063970
1.3920000000000000	428.58921580679500
1.393	428.58921580718600
1.3940000000000000	428.589215807571
1.395	428.5892158079500
1.3960000000000000	428.5892158083220
1.397	428.5892158086890
1.3980000000000000	428.58921580904900
1.399	428.5892158094040
1.4000000000000000	428.5892158097530
1.401	428.5892158100970
1.4020000000000000	428.58921581043400
1.403	428.58921581076700
1.4040000000000000	428.5892158110940
1.405	428.5892158114150
1.4060000000000000	428.58921581173200
1.407	428.58921581204300
1.408	428.5892158123490
1.409	428.58921581265100
1.41	428.58921581294700
1.411	428.58921581323900
1.412	428.58921581352600
1.413	428.58921581380800
1.414	428.5892158140860
1.415	428.5892158143590
1.416	428.5892158146280
1.417	428.5892158148920
1.418	428.5892158151520
1.419	428.58921581540800
1.42	428.58921581566000
1.421	428.58921581590800
1.422	428.5892158161510
1.423	428.5892158163910
1.424	428.58921581662700
1.425	428.589215816859
1.426	428.58921581708700
1.427	428.5892158173120
1.428	428.5892158175330
1.429	428.58921581775000
1.43	428.5892158179640
1.431	428.58921581817400
1.432	428.5892158183820
1.433	428.5892158185850
1.434	428.5892158187850
1.435	428.58921581898300
1.436	428.5892158191760
1.437	428.58921581936700
1.438	428.58921581955500
1.439	428.5892158197400
1.44	428.5892158199210
1.441	428.58921582010000
1.442	428.5892158202760
1.443	428.58921582044900
1.444	428.5892158206190
1.445	428.5892158207860
1.446	428.58921582095100
1.447	428.5892158211130
1.448	428.5892158212720
1.449	428.589215821429
1.45	428.58921582158300
1.451	428.589215821735
1.452	428.58921582188400
1.453	428.5892158220310
1.454	428.5892158221760
1.455	428.58921582231800
1.456	428.58921582245800
1.457	428.5892158225950
1.458	428.5892158227310
1.459	428.58921582286400
1.46	428.589215822995
1.461	428.58921582312400
1.462	428.5892158232510
1.463	428.5892158233760
1.464	428.5892158234980
1.465	428.58921582361900
1.466	428.58921582373800
1.467	428.5892158238550
1.468	428.58921582397000
1.469	428.5892158240830
1.47	428.5892158241940
1.471	428.5892158243040
1.472	428.5892158244110
1.473	428.5892158245170
1.474	428.58921582462200
1.475	428.58921582472400
1.476	428.58921582482500
1.477	428.5892158249240
1.478	428.58921582502200
1.479	428.58921582511800
1.48	428.5892158252130
1.481	428.5892158253060
1.482	428.58921582539700
1.483	428.58921582548700
1.484	428.5892158255760
1.485	428.58921582566300
1.486	428.58921582574800
1.487	428.58921582583300
1.488	428.58921582591600
1.489	428.5892158259970
1.49	428.58921582607800
1.491	428.5892158261570
1.492	428.5892158262340
1.493	428.58921582631100
1.494	428.58921582638600
1.495	428.58921582646000
1.496	428.5892158265330
1.497	428.58921582660400
1.498	428.58921582667500
1.499	428.5892158267440
1.5	428.5892158268120
1.5010000000000000	428.5892158268790
1.502	428.5892158269450
1.5030000000000000	428.5892158270100
1.504	428.5892158270740
1.5050000000000000	428.5892158271370
1.506	428.5892158271990
1.5070000000000000	428.58921582726000
1.508	428.58921582732000
1.5090000000000000	428.58921582737800
1.51	428.58921582743600
1.5110000000000000	428.5892158274930
1.512	428.58921582754900
1.5130000000000000	428.58921582760500
1.514	428.5892158276590
1.5150000000000000	428.58921582771200
1.516	428.5892158277650
1.5170000000000000	428.58921582781600
1.518	428.5892158278670
1.5190000000000000	428.58921582791700
1.52	428.58921582796600
1.5210000000000000	428.58921582801500
1.522	428.5892158280620
1.5230000000000000	428.5892158281090
1.524	428.58921582815500
1.5250000000000000	428.5892158282010
1.526	428.5892158282450
1.5270000000000000	428.5892158282890
1.528	428.58921582833200
1.5290000000000000	428.58921582837500
1.53	428.5892158284170
1.5310000000000000	428.58921582845800
1.532	428.5892158284980
1.5330000000000000	428.5892158285380
1.534	428.58921582857700
1.5350000000000000	428.5892158286160
1.536	428.5892158286530
1.537	428.58921582869100
1.538	428.58921582872700
1.539	428.5892158287630
1.54	428.58921582879900
1.541	428.5892158288340
1.542	428.58921582886800
1.543	428.58921582890200
1.544	428.58921582893500
1.545	428.5892158289680
1.546	428.58921582900000
1.547	428.5892158290320
1.548	428.5892158290630
1.549	428.5892158290940
1.55	428.58921582912400
1.551	428.5892158291530
1.552	428.5892158291830
1.553	428.5892158292110
1.554	428.5892158292390
1.555	428.5892158292670
1.556	428.5892158292950
1.557	428.58921582932100
1.558	428.58921582934800
1.559	428.58921582937400
1.56	428.58921582939900
1.561	428.5892158294250
1.562	428.5892158294490
1.563	428.5892158294740
1.564	428.5892158294980
1.565	428.5892158295210
1.566	428.58921582954500
1.567	428.5892158295670
1.568	428.5892158295900
1.569	428.589215829612
1.57	428.58921582963400
1.571	428.58921582965500
1.572	428.58921582967600
1.573	428.58921582969700
1.574	428.5892158297170
1.575	428.58921582973700
1.576	428.589215829757
1.577	428.58921582977600
1.578	428.5892158297960
1.579	428.5892158298140
1.58	428.5892158298330
1.581	428.5892158298510
1.582	428.58921582986900
1.583	428.58921582988600
1.584	428.58921582990400
1.585	428.5892158299210
1.586	428.5892158299370
1.587	428.5892158299540
1.588	428.5892158299700
1.589	428.5892158299860
1.59	428.58921583000200
1.591	428.58921583001700
1.592	428.58921583003200
1.593	428.58921583004700
1.594	428.58921583006200
1.595	428.58921583007600
1.596	428.58921583009100
1.597	428.58921583010500
1.598	428.5892158301180
1.599	428.58921583013200
1.6	428.58921583014500
1.601	428.58921583015800
1.602	428.58921583017100
1.603	428.589215830184
1.604	428.58921583019600
1.605	428.58921583020900
1.606	428.58921583022100
1.607	428.58921583023300
1.608	428.58921583024400
1.609	428.58921583025600
1.61	428.5892158302670
1.611	428.5892158302780
1.612	428.5892158302890
1.613	428.5892158303000
1.614	428.58921583031100
1.615	428.5892158303210
1.616	428.58921583033100
1.617	428.58921583034100
1.618	428.58921583035100
1.619	428.5892158303610
1.62	428.58921583037100
1.621	428.5892158303800
1.622	428.5892158303900
1.623	428.58921583039900
1.624	428.5892158304080
1.625	428.5892158304170
1.6260000000000000	428.58921583042500
1.627	428.5892158304340
1.6280000000000000	428.58921583044200
1.629	428.5892158304510
1.6300000000000000	428.58921583045900
1.631	428.58921583046700
1.6320000000000000	428.5892158304750
1.633	428.58921583048200
1.6340000000000000	428.58921583049000
1.635	428.58921583049800
1.6360000000000000	428.58921583050500
1.637	428.5892158305120
1.6380000000000000	428.5892158305190
1.639	428.5892158305260
1.6400000000000000	428.58921583053300
1.641	428.5892158305400
1.6420000000000000	428.5892158305470
1.643	428.58921583055400
1.6440000000000000	428.58921583056
1.645	428.58921583056600
1.6460000000000000	428.5892158305730
1.647	428.5892158305790
1.6480000000000000	428.589215830585
1.649	428.589215830591
1.6500000000000000	428.5892158305970
1.651	428.58921583060300
1.6520000000000000	428.58921583060800
1.653	428.58921583061400
1.6540000000000000	428.5892158306190
1.655	428.5892158306250
1.6560000000000000	428.5892158306300
1.657	428.58921583063500
1.6580000000000000	428.5892158306410
1.659	428.58921583064600
1.6600000000000000	428.58921583065100
1.661	428.5892158306560
1.6620000000000000	428.58921583066000
1.663	428.58921583066500
1.6640000000000000	428.58921583067000
1.665	428.58921583067500
1.666	428.5892158306790
1.667	428.58921583068400
1.668	428.589215830688
1.669	428.5892158306920
1.67	428.5892158306970
1.671	428.5892158307010
1.672	428.5892158307050
1.673	428.5892158307090
1.674	428.5892158307130
1.675	428.58921583071700
1.676	428.5892158307210
1.677	428.58921583072400
1.678	428.5892158307280
1.679	428.58921583073200
1.68	428.5892158307350
1.681	428.5892158307390
1.682	428.58921583074200
1.683	428.58921583074600
1.684	428.58921583074900
1.685	428.58921583075300
1.686	428.58921583075600
1.687	428.58921583075900
1.688	428.5892158307620
1.689	428.58921583076500
1.69	428.5892158307680
1.691	428.5892158307710
1.692	428.5892158307740
1.693	428.58921583077700
1.694	428.5892158307800
1.695	428.589215830783
1.696	428.58921583078600
1.697	428.58921583078900
1.698	428.5892158307910
1.699	428.5892158307940
1.7	428.58921583079600
1.701	428.58921583079900
1.702	428.58921583080200
1.703	428.58921583080400
1.704	428.58921583080600
1.705	428.5892158308090
1.706	428.5892158308110
1.707	428.58921583081400
1.708	428.5892158308160
1.709	428.58921583081800
1.71	428.5892158308200
1.711	428.58921583082200
1.712	428.58921583082500
1.713	428.5892158308270
1.714	428.5892158308290
1.715	428.58921583083100
1.716	428.5892158308330
1.717	428.58921583083500
1.718	428.5892158308370
1.719	428.5892158308390
1.72	428.58921583084100
1.721	428.58921583084200
1.722	428.5892158308440
1.723	428.589215830846
1.724	428.5892158308480
1.725	428.5892158308490
1.726	428.5892158308510
1.727	428.5892158308530
1.728	428.58921583085400
1.729	428.5892158308560
1.73	428.5892158308580
1.731	428.58921583085900
1.732	428.5892158308610
1.733	428.5892158308620
1.734	428.58921583086400
1.735	428.58921583086500
1.736	428.5892158308670
1.737	428.58921583086800
1.738	428.58921583087000
1.739	428.5892158308710
1.74	428.58921583087200
1.741	428.5892158308740
1.742	428.58921583087500
1.743	428.58921583087600
1.744	428.5892158308780
1.745	428.58921583087900
1.746	428.58921583088
1.747	428.58921583088100
1.748	428.5892158308820
1.749	428.5892158308840
1.75	428.58921583088500
1.7510000000000000	428.5892158308860
1.752	428.5892158308870
1.7530000000000000	428.589215830888
1.754	428.5892158308890
1.7550000000000000	428.5892158308900
1.756	428.58921583089100
1.7570000000000000	428.5892158308920
1.758	428.58921583089300
1.7590000000000000	428.5892158308940
1.76	428.5892158308950
1.7610000000000000	428.58921583089600
1.762	428.5892158308970
1.7630000000000000	428.58921583089800
1.764	428.589215830899
1.7650000000000000	428.5892158309000
1.766	428.5892158309010
1.7670000000000000	428.5892158309020
1.768	428.5892158309030
1.7690000000000000	428.5892158309030
1.77	428.58921583090400
1.7710000000000000	428.589215830905
1.772	428.5892158309060
1.7730000000000000	428.5892158309070
1.774	428.58921583090700
1.7750000000000000	428.5892158309080
1.776	428.58921583090900
1.7770000000000000	428.5892158309100
1.778	428.58921583091000
1.7790000000000000	428.58921583091100
1.78	428.5892158309120
1.7810000000000000	428.58921583091200
1.782	428.5892158309130
1.7830000000000000	428.58921583091400
1.784	428.58921583091400
1.7850000000000000	428.5892158309150
1.786	428.58921583091600
1.7870000000000000	428.5892158309160
1.788	428.589215830917
1.7890000000000000	428.5892158309180
1.79	428.5892158309180
1.7910000000000000	428.58921583091900
1.792	428.5892158309190
1.793	428.5892158309200
1.794	428.5892158309210
1.795	428.58921583092100
1.796	428.5892158309220
1.797	428.5892158309220
1.798	428.5892158309230
1.799	428.5892158309230
1.8	428.58921583092400
1.801	428.5892158309240
1.802	428.5892158309250
1.803	428.5892158309250
1.804	428.58921583092600
1.805	428.58921583092600
1.806	428.5892158309270
1.807	428.589215830927
1.808	428.58921583092700
1.809	428.5892158309280
1.81	428.5892158309280
1.811	428.58921583092900
1.812	428.5892158309290
1.813	428.58921583093000
1.814	428.58921583093
1.815	428.58921583093000
1.816	428.5892158309310
1.817	428.58921583093100
1.818	428.58921583093200
1.819	428.58921583093200
1.82	428.5892158309320
1.821	428.58921583093300
1.822	428.589215830933
1.823	428.5892158309330
1.824	428.5892158309340
1.825	428.58921583093400
1.826	428.58921583093400
1.827	428.5892158309350
1.828	428.589215830935
1.829	428.58921583093500
1.83	428.58921583093600
1.831	428.5892158309360
1.832	428.58921583093600
1.833	428.58921583093700
1.834	428.58921583093700
1.835	428.5892158309370
1.836	428.5892158309370
1.837	428.5892158309380
1.838	428.589215830938
1.839	428.5892158309380
1.84	428.5892158309390
1.841	428.58921583093900
1.842	428.589215830939
1.843	428.5892158309390
1.844	428.5892158309400
1.845	428.5892158309400
1.846	428.58921583094
1.847	428.58921583094000
1.848	428.5892158309410
1.849	428.5892158309410
1.85	428.58921583094100
1.851	428.58921583094100
1.852	428.5892158309410
1.853	428.5892158309420
1.854	428.5892158309420
1.855	428.58921583094200
1.856	428.5892158309420
1.857	428.5892158309420
1.858	428.58921583094300
1.859	428.5892158309430
1.86	428.589215830943
1.861	428.5892158309430
1.862	428.5892158309430
1.863	428.58921583094400
1.864	428.5892158309440
1.865	428.5892158309440
1.866	428.58921583094400
1.867	428.5892158309440
1.868	428.5892158309440
1.869	428.58921583094500
1.87	428.58921583094500
1.871	428.5892158309450
1.872	428.589215830945
1.873	428.5892158309450
1.874	428.58921583094500
1.875	428.5892158309460
1.8760000000000000	428.58921583094600
1.877	428.5892158309460
1.8780000000000000	428.58921583094600
1.879	428.58921583094600
1.8800000000000000	428.58921583094600
1.881	428.58921583094600
1.8820000000000000	428.5892158309470
1.883	428.5892158309470
1.8840000000000000	428.5892158309470
1.885	428.58921583094700
1.8860000000000000	428.58921583094700
1.887	428.5892158309470
1.8880000000000000	428.58921583094700
1.889	428.58921583094700
1.8900000000000000	428.58921583094700
1.891	428.5892158309480
1.8920000000000000	428.5892158309480
1.893	428.5892158309480
1.8940000000000000	428.5892158309480
1.895	428.589215830948
1.8960000000000000	428.5892158309480
1.897	428.5892158309480
1.8980000000000000	428.5892158309480
1.899	428.58921583094800
1.9000000000000000	428.58921583094900
1.901	428.58921583094900
1.9020000000000000	428.5892158309490
1.903	428.58921583094900
1.9040000000000000	428.5892158309490
1.905	428.589215830949
1.9060000000000000	428.5892158309490
1.907	428.58921583094900
1.9080000000000000	428.58921583094900
1.909	428.58921583094900
1.9100000000000000	428.58921583094900
1.911	428.58921583095000
1.9120000000000000	428.58921583095000
1.913	428.5892158309500
1.9140000000000000	428.5892158309500
1.915	428.58921583095000
1.9160000000000000	428.5892158309500
1.917	428.58921583095
1.9180000000000000	428.5892158309500
1.919	428.58921583095000
1.92	428.58921583095000
1.921	428.58921583095000
1.922	428.58921583095000
1.923	428.5892158309500
1.924	428.5892158309510
1.925	428.5892158309510
1.926	428.5892158309510
1.927	428.5892158309510
1.928	428.5892158309510
1.929	428.5892158309510
1.93	428.5892158309510
1.931	428.58921583095100
1.932	428.589215830951
1.933	428.58921583095100
1.934	428.5892158309510
1.935	428.58921583095100
1.936	428.5892158309510
1.937	428.5892158309510
1.938	428.58921583095100
1.939	428.5892158309510
1.94	428.5892158309510
1.941	428.5892158309520
1.942	428.5892158309520
1.943	428.5892158309520
1.944	428.5892158309520
1.945	428.5892158309520
1.946	428.58921583095200
1.947	428.58921583095200
1.948	428.58921583095200
1.949	428.58921583095200
1.95	428.5892158309520
1.951	428.58921583095200
1.952	428.58921583095200
1.953	428.58921583095200
1.954	428.58921583095200
1.955	428.5892158309520
1.956	428.5892158309520
1.957	428.5892158309520
1.958	428.58921583095200
1.959	428.5892158309520
1.96	428.5892158309520
1.961	428.5892158309520
1.962	428.5892158309520
1.963	428.5892158309520
1.964	428.5892158309520
1.965	428.58921583095200
1.966	428.5892158309530
1.967	428.5892158309530
1.968	428.5892158309530
1.969	428.58921583095300
1.97	428.58921583095300
1.971	428.58921583095300
1.972	428.58921583095300
1.973	428.58921583095300
1.974	428.58921583095300
1.975	428.5892158309530
1.976	428.5892158309530
1.977	428.58921583095300
1.978	428.58921583095300
1.979	428.5892158309530
1.98	428.5892158309530
1.981	428.589215830953
1.982	428.589215830953
1.983	428.589215830953
1.984	428.58921583095300
1.985	428.5892158309530
1.986	428.5892158309530
1.987	428.5892158309530
1.988	428.58921583095300
1.989	428.58921583095300
1.99	428.5892158309530
1.991	428.5892158309530
1.992	428.5892158309530
1.993	428.58921583095300
1.994	428.58921583095300
1.995	428.5892158309530
1.996	428.5892158309530
1.997	428.5892158309530
1.998	428.5892158309530
1.999	428.5892158309530
2.0	428.58921583095300
