3	Time/s	Displacement/mm	Force/kN	Tensile strain (Strain 1)/%	Tensile displacement/mm	Strain 1/%
	27.2800	2.2694	9.4935	1.4744	0.7372	1.4744
	27.3000	2.2711	9.4947	1.4763	0.7381	1.4763
	27.3200	2.2726	9.4955	1.4781	0.7391	1.4781
	27.3400	2.2743	9.4951	1.4799	0.7400	1.4799
	27.3600	2.2762	9.4958	1.4818	0.7409	1.4818
	27.3800	2.2778	9.4976	1.4837	0.7419	1.4837
	27.4000	2.2794	9.4980	1.4856	0.7428	1.4856
	27.4200	2.2811	9.4980	1.4875	0.7437	1.4875
	27.4400	2.2827	9.4984	1.4894	0.7447	1.4894
	27.4600	2.2844	9.4984	1.4912	0.7456	1.4912
	27.4800	2.2860	9.4985	1.4930	0.7465	1.4930
	27.5000	2.2875	9.4984	1.4947	0.7474	1.4947
	27.5200	2.2894	9.4989	1.4966	0.7483	1.4966
	27.5400	2.2912	9.5013	1.4985	0.7492	1.4985
	27.5600	2.2927	9.5030	1.5004	0.7502	1.5004
	27.5800	2.2944	9.5029	1.5022	0.7511	1.5022
	27.6000	2.2960	9.5028	1.5041	0.7520	1.5041
	27.6200	2.2976	9.5027	1.5059	0.7529	1.5059
	27.6400	2.2993	9.5029	1.5077	0.7539	1.5077
	27.6600	2.3009	9.5035	1.5095	0.7548	1.5095
	27.6800	2.3027	9.5042	1.5114	0.7557	1.5114
	27.7000	2.3045	9.5058	1.5133	0.7566	1.5133
	27.7200	2.3061	9.5076	1.5152	0.7576	1.5152
	27.7400	2.3077	9.5075	1.5171	0.7585	1.5171
	27.7600	2.3094	9.5075	1.5189	0.7594	1.5189
	27.7800	2.3111	9.5081	1.5208	0.7604	1.5208
	27.8000	2.3128	9.5087	1.5226	0.7613	1.5226
	27.8200	2.3144	9.5095	1.5245	0.7622	1.5245
	27.8400	2.3160	9.5098	1.5263	0.7632	1.5263
	27.8600	2.3179	9.5099	1.5281	0.7641	1.5281
	27.8800	2.3195	9.5114	1.5301	0.7650	1.5301
	27.9000	2.3212	9.5121	1.5320	0.7660	1.5320
	27.9200	2.3229	9.5123	1.5338	0.7669	1.5338
	27.9400	2.3245	9.5129	1.5357	0.7679	1.5357
	27.9600	2.3262	9.5132	1.5376	0.7688	1.5376
	27.9800	2.3278	9.5135	1.5395	0.7697	1.5395
	28.0000	2.3294	9.5136	1.5413	0.7707	1.5413
	28.0200	2.3312	9.5135	1.5431	0.7715	1.5431
	28.0400	2.3331	9.5154	1.5450	0.7725	1.5450
	28.0600	2.3347	9.5177	1.5469	0.7735	1.5469
	28.0800	2.3363	9.5178	1.5489	0.7744	1.5489
	28.1000	2.3379	9.5174	1.5507	0.7754	1.5507
	28.1200	2.3395	9.5169	1.5525	0.7763	1.5525
	28.1400	2.3411	9.5163	1.5543	0.7772	1.5543
	28.1600	2.3426	9.5164	1.5561	0.7780	1.5561
	28.1800	2.3443	9.5166	1.5579	0.7789	1.5579
	28.2000	2.3462	9.5180	1.5597	0.7798	1.5597
	28.2200	2.3479	9.5210	1.5616	0.7808	1.5616
	28.2400	2.3494	9.5221	1.5635	0.7818	1.5635
	28.2600	2.3511	9.5216	1.5653	0.7827	1.5653
	28.2800	2.3526	9.5216	1.5672	0.7836	1.5672
	28.3000	2.3543	9.5217	1.5689	0.7845	1.5689
	28.3200	2.3560	9.5226	1.5708	0.7854	1.5708
	28.3400	2.3577	9.5240	1.5726	0.7863	1.5726
	28.3600	2.3596	9.5252	1.5745	0.7872	1.5745
	28.3800	2.3613	9.5272	1.5765	0.7882	1.5765
	28.4000	2.3628	9.5276	1.5784	0.7892	1.5784
	28.4200	2.3644	9.5261	1.5802	0.7901	1.5802
	28.4400	2.3660	9.5257	1.5820	0.7910	1.5820
	28.4600	2.3677	9.5261	1.5838	0.7919	1.5838
	28.4800	2.3694	9.5271	1.5857	0.7928	1.5857
	28.5000	2.3710	9.5283	1.5876	0.7938	1.5876
	28.5200	2.3727	9.5286	1.5894	0.7947	1.5894
	28.5400	2.3745	9.5291	1.5913	0.7956	1.5913
	28.5600	2.3761	9.5304	1.5932	0.7966	1.5932
	28.5800	2.3777	9.5309	1.5950	0.7975	1.5950
	28.6000	2.3795	9.5313	1.5969	0.7984	1.5969
	28.6200	2.3811	9.5322	1.5988	0.7994	1.5988
	28.6400	2.3828	9.5329	1.6007	0.8003	1.6007
	28.6600	2.3844	9.5334	1.6025	0.8013	1.6025
	28.6800	2.3860	9.5331	1.6044	0.8022	1.6044
	28.7000	2.3878	9.5326	1.6062	0.8031	1.6062
	28.7200	2.3896	9.5342	1.6081	0.8040	1.6081
	28.7400	2.3911	9.5358	1.6100	0.8050	1.6100
	28.7600	2.3929	9.5363	1.6119	0.8059	1.6119
	28.7800	2.3946	9.5370	1.6138	0.8069	1.6138
	28.8000	2.3962	9.5372	1.6156	0.8078	1.6156
	28.8200	2.3978	9.5371	1.6175	0.8087	1.6175
	28.8400	2.3993	9.5368	1.6193	0.8096	1.6193
	28.8600	2.4010	9.5364	1.6211	0.8105	1.6211
	28.8800	2.4029	9.5379	1.6230	0.8115	1.6230
	28.9000	2.4045	9.5404	1.6249	0.8125	1.6249
	28.9200	2.4062	9.5410	1.6268	0.8134	1.6268
	28.9400	2.4079	9.5409	1.6287	0.8144	1.6287
	28.9600	2.4095	9.5410	1.6306	0.8153	1.6306
	28.9800	2.4111	9.5411	1.6324	0.8162	1.6324
	29.0000	2.4128	9.5418	1.6342	0.8171	1.6342
	29.0200	2.4145	9.5424	1.6361	0.8180	1.6361
	29.0400	2.4164	9.5436	1.6380	0.8190	1.6380
	29.0600	2.4180	9.5456	1.6399	0.8200	1.6399
	29.0800	2.4196	9.5456	1.6419	0.8209	1.6419
	29.1000	2.4213	9.5448	1.6437	0.8219	1.6437
	29.1200	2.4229	9.5448	1.6455	0.8228	1.6455
	29.1400	2.4245	9.5448	1.6474	0.8237	1.6474
	29.1600	2.4262	9.5453	1.6492	0.8246	1.6492
	29.1800	2.4277	9.5458	1.6511	0.8255	1.6511
	29.2000	2.4294	9.5458	1.6529	0.8264	1.6529
	29.2200	2.4312	9.5467	1.6547	0.8274	1.6547
	29.2400	2.4328	9.5484	1.6566	0.8283	1.6566
	29.2600	2.4344	9.5489	1.6585	0.8292	1.6585
	29.2800	2.4361	9.5497	1.6603	0.8302	1.6603
	29.3000	2.4378	9.5505	1.6622	0.8311	1.6622
	29.3200	2.4395	9.5510	1.6641	0.8320	1.6641
	29.3400	2.4410	9.5515	1.6659	0.8330	1.6659
	29.3600	2.4427	9.5513	1.6678	0.8339	1.6678
	29.3800	2.4446	9.5519	1.6696	0.8348	1.6696
	29.4000	2.4463	9.5544	1.6715	0.8358	1.6715
	29.4200	2.4478	9.5552	1.6735	0.8367	1.6735
	29.4400	2.4495	9.5549	1.6753	0.8377	1.6753
	29.4600	2.4511	9.5546	1.6772	0.8386	1.6772
	29.4800	2.4527	9.5543	1.6790	0.8395	1.6790
	29.5000	2.4543	9.5545	1.6808	0.8404	1.6808
	29.5200	2.4560	9.5550	1.6827	0.8413	1.6827
	29.5400	2.4578	9.5558	1.6845	0.8422	1.6845
	29.5600	2.4596	9.5582	1.6864	0.8432	1.6864
	29.5800	2.4611	9.5596	1.6884	0.8442	1.6884
	29.6000	2.4628	9.5590	1.6903	0.8451	1.6903
	29.6200	2.4644	9.5584	1.6921	0.8460	1.6921
	29.6400	2.4660	9.5581	1.6939	0.8469	1.6939
	29.6600	2.4677	9.5584	1.6957	0.8478	1.6957
	29.6800	2.4694	9.5598	1.6975	0.8488	1.6975
	29.7000	2.4711	9.5610	1.6994	0.8497	1.6994
	29.7200	2.4729	9.5625	1.7014	0.8507	1.7014
	29.7400	2.4744	9.5638	1.7033	0.8517	1.7033
	29.7600	2.4760	9.5632	1.7052	0.8526	1.7052
	29.7800	2.4777	9.5626	1.7070	0.8535	1.7070
	29.8000	2.4794	9.5631	1.7089	0.8544	1.7089
	29.8200	2.4811	9.5641	1.7107	0.8554	1.7107
	29.8400	2.4828	9.5656	1.7126	0.8563	1.7126
	29.8600	2.4844	9.5661	1.7145	0.8573	1.7145
	29.8800	2.4862	9.5659	1.7164	0.8582	1.7164
	29.9000	2.4878	9.5665	1.7182	0.8591	1.7182
	29.9200	2.4894	9.5670	1.7201	0.8601	1.7201
	29.9400	2.4911	9.5668	1.7220	0.8610	1.7220
	29.9600	2.4928	9.5676	1.7239	0.8619	1.7239
	29.9800	2.4946	9.5687	1.7258	0.8629	1.7258
	30.0000	2.4963	9.5696	1.7277	0.8638	1.7277
	30.0200	2.4978	9.5700	1.7296	0.8648	1.7296
	30.0400	2.4995	9.5695	1.7314	0.8657	1.7314
	30.0600	2.5014	9.5703	1.7333	0.8666	1.7333
	30.0800	2.5030	9.5720	1.7353	0.8676	1.7353
	30.1000	2.5047	9.5725	1.7372	0.8686	1.7372
	30.1200	2.5063	9.5727	1.7391	0.8695	1.7391
	30.1400	2.5079	9.5727	1.7410	0.8705	1.7410
	30.1600	2.5095	9.5723	1.7428	0.8714	1.7428
	30.1800	2.5110	9.5719	1.7446	0.8723	1.7446
	30.2000	2.5126	9.5715	1.7464	0.8732	1.7464
	30.2200	2.5145	9.5720	1.7481	0.8741	1.7481
	30.2400	2.5162	9.5744	1.7500	0.8750	1.7500
	30.2600	2.5177	9.5760	1.7519	0.8760	1.7519
	30.2800	2.5194	9.5762	1.7538	0.8769	1.7538
	30.3000	2.5210	9.5766	1.7557	0.8778	1.7557
	30.3200	2.5226	9.5766	1.7575	0.8787	1.7575
	30.3400	2.5243	9.5769	1.7593	0.8797	1.7593
	30.3600	2.5260	9.5778	1.7612	0.8806	1.7612
	30.3800	2.5277	9.5785	1.7630	0.8815	1.7630
	30.4000	2.5296	9.5804	1.7649	0.8825	1.7649
	30.4200	2.5311	9.5819	1.7668	0.8834	1.7668
	30.4400	2.5327	9.5812	1.7687	0.8844	1.7687
	30.4600	2.5344	9.5809	1.7705	0.8853	1.7705
	30.4800	2.5360	9.5812	1.7724	0.8862	1.7724
	30.5000	2.5377	9.5815	1.7742	0.8871	1.7742
	30.5200	2.5394	9.5824	1.7761	0.8880	1.7761
	30.5400	2.5410	9.5828	1.7779	0.8890	1.7779
	30.5600	2.5428	9.5833	1.7798	0.8899	1.7798
	30.5800	2.5444	9.5847	1.7817	0.8909	1.7817
	30.6000	2.5461	9.5853	1.7836	0.8918	1.7836
	30.6200	2.5478	9.5853	1.7855	0.8928	1.7855
	30.6400	2.5494	9.5858	1.7874	0.8937	1.7874
	30.6600	2.5511	9.5861	1.7893	0.8946	1.7893
	30.6800	2.5527	9.5863	1.7911	0.8956	1.7911
	30.7000	2.5543	9.5864	1.7930	0.8965	1.7930
	30.7200	2.5560	9.5863	1.7948	0.8974	1.7948
	30.7400	2.5579	9.5880	1.7967	0.8983	1.7967
	30.7600	2.5595	9.5900	1.7986	0.8993	1.7986
	30.7800	2.5612	9.5904	1.8005	0.9003	1.8005
	30.8000	2.5628	9.5905	1.8024	0.9012	1.8024
	30.8200	2.5644	9.5903	1.8042	0.9021	1.8042
	30.8400	2.5661	9.5902	1.8061	0.9030	1.8061
	30.8600	2.5677	9.5903	1.8079	0.9040	1.8079
	30.8800	2.5694	9.5905	1.8097	0.9049	1.8097
	30.9000	2.5713	9.5919	1.8116	0.9058	1.8116
	30.9200	2.5729	9.5944	1.8136	0.9068	1.8136
	30.9400	2.5745	9.5947	1.8155	0.9078	1.8155
	30.9600	2.5762	9.5940	1.8173	0.9087	1.8173
	30.9800	2.5778	9.5938	1.8192	0.9096	1.8192
	31.0000	2.5795	9.5940	1.8210	0.9105	1.8210
	31.0200	2.5812	9.5950	1.8229	0.9114	1.8229
	31.0400	2.5829	9.5960	1.8248	0.9124	1.8248
	31.0600	2.5848	9.5970	1.8267	0.9134	1.8267
	31.0800	2.5864	9.5986	1.8287	0.9143	1.8287
	31.1000	2.5879	9.5982	1.8306	0.9153	1.8306
	31.1200	2.5895	9.5967	1.8324	0.9162	1.8324
	31.1400	2.5912	9.5965	1.8342	0.9171	1.8342
	31.1600	2.5928	9.5969	1.8359	0.9180	1.8359
	31.1800	2.5945	9.5977	1.8377	0.9189	1.8377
	31.2000	2.5960	9.5985	1.8396	0.9198	1.8396
	31.2200	2.5976	9.5986	1.8414	0.9207	1.8414
	31.2400	2.5994	9.5990	1.8432	0.9216	1.8432
	31.2600	2.6010	9.6004	1.8450	0.9225	1.8450
	31.2800	2.6026	9.6010	1.8468	0.9234	1.8468
	31.3000	2.6044	9.6017	1.8486	0.9243	1.8486
	31.3200	2.6060	9.6032	1.8505	0.9253	1.8505
	31.3400	2.6078	9.6044	1.8524	0.9262	1.8524
	31.3600	2.6094	9.6052	1.8543	0.9272	1.8543
	31.3800	2.6109	9.6051	1.8561	0.9281	1.8561
	31.4000	2.6128	9.6046	1.8580	0.9290	1.8580
	31.4200	2.6146	9.6060	1.8598	0.9299	1.8598
	31.4400	2.6161	9.6073	1.8617	0.9309	1.8617
	31.4600	2.6178	9.6071	1.8636	0.9318	1.8636
	31.4800	2.6195	9.6073	1.8655	0.9328	1.8655
	31.5000	2.6211	9.6073	1.8674	0.9337	1.8674
	31.5200	2.6227	9.6072	1.8692	0.9346	1.8692
	31.5400	2.6242	9.6071	1.8710	0.9355	1.8710
	31.5600	2.6260	9.6071	1.8728	0.9364	1.8728
	31.5800	2.6279	9.6087	1.8746	0.9373	1.8746
	31.6000	2.6295	9.6112	1.8766	0.9383	1.8766
	31.6200	2.6311	9.6116	1.8785	0.9392	1.8785
	31.6400	2.6328	9.6114	1.8804	0.9402	1.8804
	31.6600	2.6344	9.6113	1.8821	0.9411	1.8821
	31.6800	2.6360	9.6110	1.8840	0.9420	1.8840
	31.7000	2.6377	9.6114	1.8858	0.9429	1.8858
	31.7200	2.6393	9.6122	1.8876	0.9438	1.8876
	31.7400	2.6412	9.6132	1.8894	0.9447	1.8894
	31.7600	2.6429	9.6153	1.8914	0.9457	1.8914
	31.7800	2.6444	9.6157	1.8933	0.9466	1.8933
	31.8000	2.6461	9.6149	1.8951	0.9476	1.8951
	31.8200	2.6477	9.6149	1.8970	0.9485	1.8970
	31.8400	2.6494	9.6150	1.8988	0.9494	1.8988
	31.8600	2.6511	9.6155	1.9006	0.9503	1.9006
	31.8800	2.6527	9.6162	1.9025	0.9512	1.9025
	31.9000	2.6544	9.6164	1.9043	0.9521	1.9043
	31.9200	2.6562	9.6174	1.9061	0.9531	1.9061
	31.9400	2.6578	9.6189	1.9080	0.9540	1.9080
	31.9600	2.6595	9.6192	1.9098	0.9549	1.9098
	31.9800	2.6612	9.6196	1.9117	0.9559	1.9117
	32.0000	2.6628	9.6201	1.9136	0.9568	1.9136
	32.0200	2.6645	9.6204	1.9154	0.9577	1.9154
	32.0400	2.6661	9.6207	1.9173	0.9586	1.9173
	32.0600	2.6677	9.6205	1.9191	0.9595	1.9191
	32.0800	2.6697	9.6211	1.9209	0.9605	1.9209
	32.1000	2.6713	9.6232	1.9229	0.9614	1.9229
	32.1200	2.6729	9.6240	1.9248	0.9624	1.9248
	32.1400	2.6746	9.6237	1.9266	0.9633	1.9266
	32.1600	2.6762	9.6233	1.9284	0.9642	1.9284
	32.1800	2.6777	9.6228	1.9302	0.9651	1.9302
	32.2000	2.6794	9.6226	1.9320	0.9660	1.9320
	32.2200	2.6809	9.6228	1.9338	0.9669	1.9338
	32.2400	2.6827	9.6233	1.9356	0.9678	1.9356
	32.2600	2.6846	9.6255	1.9374	0.9687	1.9374
	32.2800	2.6861	9.6276	1.9393	0.9697	1.9393
	32.3000	2.6877	9.6275	1.9411	0.9706	1.9411
	32.3200	2.6893	9.6272	1.9429	0.9715	1.9429
	32.3400	2.6909	9.6271	1.9448	0.9724	1.9448
	32.3600	2.6927	9.6274	1.9465	0.9733	1.9465
	32.3800	2.6944	9.6285	1.9484	0.9742	1.9484
	32.4000	2.6961	9.6298	1.9502	0.9751	1.9502
	32.4200	2.6980	9.6313	1.9521	0.9760	1.9521
	32.4400	2.6995	9.6327	1.9540	0.9770	1.9540
	32.4600	2.7010	9.6319	1.9559	0.9779	1.9559
	32.4800	2.7027	9.6306	1.9577	0.9788	1.9577
	32.5000	2.7043	9.6307	1.9594	0.9797	1.9594
	32.5200	2.7061	9.6313	1.9613	0.9806	1.9613
	32.5400	2.7077	9.6326	1.9631	0.9816	1.9631
	32.5600	2.7093	9.6331	1.9649	0.9825	1.9649
	32.5800	2.7110	9.6330	1.9668	0.9834	1.9668
	32.6000	2.7127	9.6339	1.9686	0.9843	1.9686
	32.6200	2.7143	9.6348	1.9704	0.9852	1.9704
	32.6400	2.7160	9.6348	1.9723	0.9861	1.9723
	32.6600	2.7177	9.6359	1.9741	0.9871	1.9741
	32.6800	2.7194	9.6371	1.9760	0.9880	1.9760
	32.7000	2.7211	9.6376	1.9778	0.9889	1.9778
	32.7200	2.7226	9.6376	1.9797	0.9898	1.9797
	32.7400	2.7242	9.6368	1.9815	0.9907	1.9815
	32.7600	2.7261	9.6370	1.9833	0.9916	1.9833
	32.7800	2.7278	9.6391	1.9852	0.9926	1.9852
	32.8000	2.7295	9.6402	1.9871	0.9935	1.9871
	32.8200	2.7312	9.6406	1.9889	0.9945	1.9889
	32.8400	2.7328	9.6409	1.9908	0.9954	1.9908
	32.8600	2.7344	9.6407	1.9926	0.9963	1.9926
	32.8800	2.7360	9.6404	1.9945	0.9972	1.9945
	32.9000	2.7376	9.6400	1.9962	0.9981	1.9962
	32.9200	2.7395	9.6404	1.9980	0.9990	1.9980
	32.9400	2.7413	9.6428	1.9999	1.0000	1.9999
	32.9600	2.7429	9.6445	2.0019	1.0009	2.0019
	32.9800	2.7446	9.6444	2.0037	1.0019	2.0037
	33.0000	2.7462	9.6443	2.0056	1.0028	2.0056
	33.0200	2.7478	9.6440	2.0074	1.0037	2.0074
	33.0400	2.7495	9.6440	2.0092	1.0046	2.0092
	33.0600	2.7512	9.6446	2.0111	1.0055	2.0111
	33.0800	2.7530	9.6452	2.0129	1.0065	2.0129
	33.1000	2.7548	9.6471	2.0148	1.0074	2.0148
	33.1200	2.7563	9.6483	2.0167	1.0084	2.0167
	33.1400	2.7579	9.6474	2.0186	1.0093	2.0186
	33.1600	2.7596	9.6469	2.0204	1.0102	2.0204
	33.1800	2.7612	9.6469	2.0222	1.0111	2.0222
	33.2000	2.7628	9.6468	2.0240	1.0120	2.0240
	33.2200	2.7644	9.6475	2.0258	1.0129	2.0258
	33.2400	2.7660	9.6478	2.0276	1.0138	2.0276
	33.2600	2.7678	9.6482	2.0294	1.0147	2.0294
	33.2800	2.7695	9.6499	2.0313	1.0156	2.0313
	33.3000	2.7711	9.6507	2.0331	1.0165	2.0331
	33.3200	2.7728	9.6509	2.0349	1.0175	2.0349
	33.3400	2.7744	9.6516	2.0368	1.0184	2.0368
	33.3600	2.7761	9.6521	2.0386	1.0193	2.0386
	33.3800	2.7777	9.6526	2.0405	1.0202	2.0405
	33.4000	2.7793	9.6528	2.0423	1.0211	2.0423
	33.4200	2.7811	9.6528	2.0440	1.0220	2.0440
	33.4400	2.7829	9.6546	2.0459	1.0230	2.0459
	33.4600	2.7845	9.6566	2.0479	1.0239	2.0479
	33.4800	2.7861	9.6566	2.0498	1.0249	2.0498
	33.5000	2.7878	9.6561	2.0516	1.0258	2.0516
	33.5200	2.7893	9.6556	2.0534	1.0267	2.0534
	33.5400	2.7910	9.6553	2.0552	1.0276	2.0552
	33.5600	2.7926	9.6557	2.0570	1.0285	2.0570
	33.5800	2.7943	9.6562	2.0588	1.0294	2.0588
	33.6000	2.7963	9.6578	2.0607	1.0304	2.0607
	33.6200	2.7979	9.6603	2.0627	1.0313	2.0627
	33.6400	2.7994	9.6605	2.0646	1.0323	2.0646
	33.6600	2.8011	9.6594	2.0664	1.0332	2.0664
	33.6800	2.8027	9.6588	2.0682	1.0341	2.0682
	33.7000	2.8043	9.6586	2.0700	1.0350	2.0700
	33.7200	2.8061	9.6594	2.0718	1.0359	2.0718
	33.7400	2.8077	9.6606	2.0737	1.0368	2.0737
	33.7600	2.8096	9.6619	2.0756	1.0378	2.0756
	33.7800	2.8112	9.6636	2.0775	1.0388	2.0775
	33.8000	2.8127	9.6638	2.0795	1.0397	2.0795
	33.8200	2.8144	9.6626	2.0812	1.0406	2.0812
	33.8400	2.8161	9.6625	2.0830	1.0415	2.0830
	33.8600	2.8178	9.6632	2.0849	1.0424	2.0849
	33.8800	2.8195	9.6644	2.0868	1.0434	2.0868
	33.9000	2.8211	9.6654	2.0888	1.0444	2.0888
	33.9200	2.8228	9.6656	2.0906	1.0453	2.0906
	33.9400	2.8245	9.6658	2.0925	1.0462	2.0925
	33.9600	2.8261	9.6665	2.0944	1.0472	2.0944
	33.9800	2.8278	9.6664	2.0962	1.0481	2.0962
	34.0000	2.8296	9.6668	2.0980	1.0490	2.0980
	34.0200	2.8312	9.6679	2.1000	1.0500	2.1000
	34.0400	2.8329	9.6685	2.1019	1.0510	2.1019
	34.0600	2.8345	9.6690	2.1038	1.0519	2.1038
	34.0800	2.8361	9.6685	2.1057	1.0528	2.1057
	34.1000	2.8379	9.6682	2.1075	1.0537	2.1075
	34.1200	2.8397	9.6698	2.1094	1.0547	2.1094
	34.1400	2.8413	9.6709	2.1114	1.0557	2.1114
	34.1600	2.8430	9.6711	2.1132	1.0566	2.1132
	34.1800	2.8446	9.6713	2.1151	1.0576	2.1151
	34.2000	2.8462	9.6711	2.1170	1.0585	2.1170
	34.2200	2.8477	9.6708	2.1188	1.0594	2.1188
	34.2400	2.8492	9.6704	2.1206	1.0603	2.1206
	34.2600	2.8509	9.6701	2.1224	1.0612	2.1224
	34.2800	2.8528	9.6717	2.1242	1.0621	2.1242
	34.3000	2.8544	9.6743	2.1262	1.0631	2.1262
	34.3200	2.8560	9.6749	2.1281	1.0641	2.1281
	34.3400	2.8577	9.6749	2.1300	1.0650	2.1300
	34.3600	2.8593	9.6751	2.1319	1.0659	2.1319
	34.3800	2.8610	9.6752	2.1337	1.0669	2.1337
	34.4000	2.8627	9.6757	2.1356	1.0678	2.1356
	34.4200	2.8644	9.6762	2.1375	1.0687	2.1375
	34.4400	2.8663	9.6773	2.1394	1.0697	2.1394
	34.4600	2.8679	9.6794	2.1414	1.0707	2.1414
	34.4800	2.8694	9.6794	2.1434	1.0717	2.1434
	34.5000	2.8711	9.6783	2.1453	1.0726	2.1453
	34.5200	2.8727	9.6784	2.1471	1.0736	2.1471
	34.5400	2.8744	9.6786	2.1490	1.0745	2.1490
	34.5600	2.8761	9.6791	2.1509	1.0754	2.1509
	34.5800	2.8776	9.6795	2.1528	1.0764	2.1528
	34.6000	2.8794	9.6796	2.1547	1.0773	2.1547
	34.6200	2.8812	9.6808	2.1566	1.0783	2.1566
	34.6400	2.8827	9.6822	2.1586	1.0793	2.1586
	34.6600	2.8844	9.6824	2.1605	1.0802	2.1605
	34.6800	2.8861	9.6828	2.1624	1.0812	2.1624
	34.7000	2.8877	9.6832	2.1644	1.0822	2.1644
	34.7200	2.8894	9.6833	2.1663	1.0831	2.1663
	34.7400	2.8910	9.6835	2.1682	1.0841	2.1682
	34.7600	2.8926	9.6832	2.1700	1.0850	2.1700
	34.7800	2.8945	9.6838	2.1719	1.0860	2.1719
	34.8000	2.8962	9.6858	2.1739	1.0870	2.1739
	34.8200	2.8978	9.6868	2.1759	1.0880	2.1759
	34.8400	2.8995	9.6866	2.1779	1.0889	2.1779
	34.8600	2.9011	9.6864	2.1797	1.0899	2.1797
	34.8800	2.9027	9.6862	2.1817	1.0908	2.1817
	34.9000	2.9044	9.6863	2.1836	1.0918	2.1836
	34.9200	2.9060	9.6866	2.1855	1.0927	2.1855
	34.9400	2.9078	9.6871	2.1874	1.0937	2.1874
	34.9600	2.9096	9.6894	2.1894	1.0947	2.1894
	34.9800	2.9112	9.6908	2.1915	1.0957	2.1915
	35.0000	2.9128	9.6901	2.1934	1.0967	2.1934
	35.0200	2.9144	9.6896	2.1953	1.0977	2.1953
	35.0400	2.9161	9.6895	2.1972	1.0986	2.1972
	35.0600	2.9178	9.6899	2.1991	1.0996	2.1991
	35.0800	2.9195	9.6909	2.2011	1.1006	2.2011
	35.1000	2.9213	9.6918	2.2031	1.1016	2.2031
	35.1200	2.9231	9.6934	2.2051	1.1026	2.2051
	35.1400	2.9246	9.6944	2.2072	1.1036	2.2072
	35.1600	2.9262	9.6933	2.2091	1.1046	2.2091
	35.1800	2.9278	9.6922	2.2110	1.1055	2.2110
	35.2000	2.9295	9.6924	2.2129	1.1064	2.2129
	35.2200	2.9312	9.6930	2.2148	1.1074	2.2148
	35.2400	2.9328	9.6940	2.2168	1.1084	2.2168
	35.2600	2.9344	9.6945	2.2187	1.1094	2.2187
	35.2800	2.9361	9.6945	2.2206	1.1103	2.2206
	35.3000	2.9378	9.6954	2.2225	1.1113	2.2225
	35.3200	2.9393	9.6961	2.2245	1.1122	2.2245
	35.3400	2.9411	9.6962	2.2264	1.1132	2.2264
	35.3600	2.9428	9.6972	2.2284	1.1142	2.2284
	35.3800	2.9445	9.6984	2.2304	1.1152	2.2304
	35.4000	2.9462	9.6990	2.2324	1.1162	2.2324
	35.4200	2.9477	9.6992	2.2344	1.1172	2.2344
	35.4400	2.9493	9.6986	2.2363	1.1182	2.2363
	35.4600	2.9512	9.6991	2.2382	1.1191	2.2382
	35.4800	2.9528	9.7010	2.2402	1.1201	2.2402
	35.5000	2.9545	9.7014	2.2422	1.1211	2.2422
	35.5200	2.9562	9.7016	2.2442	1.1221	2.2442
	35.5400	2.9578	9.7018	2.2462	1.1231	2.2462
	35.5600	2.9594	9.7016	2.2481	1.1241	2.2481
	35.5800	2.9610	9.7017	2.2501	1.1250	2.2501
	35.6000	2.9626	9.7016	2.2520	1.1260	2.2520
	35.6200	2.9644	9.7019	2.2539	1.1270	2.2539
	35.6400	2.9662	9.7042	2.2560	1.1280	2.2560
	35.6600	2.9678	9.7056	2.2581	1.1290	2.2581
	35.6800	2.9694	9.7052	2.2600	1.1300	2.2600
	35.7000	2.9710	9.7051	2.2620	1.1310	2.2620
	35.7200	2.9727	9.7050	2.2640	1.1320	2.2640
	35.7400	2.9743	9.7051	2.2659	1.1330	2.2659
	35.7600	2.9760	9.7058	2.2679	1.1339	2.2679
	35.7800	2.9778	9.7064	2.2698	1.1349	2.2698
	35.8000	2.9796	9.7080	2.2719	1.1359	2.2719
	35.8200	2.9811	9.7095	2.2739	1.1370	2.2739
	35.8400	2.9827	9.7089	2.2759	1.1380	2.2759
	35.8600	2.9844	9.7084	2.2779	1.1389	2.2779
	35.8800	2.9861	9.7087	2.2798	1.1399	2.2798
	35.9000	2.9878	9.7091	2.2818	1.1409	2.2818
	35.9200	2.9894	9.7099	2.2838	1.1419	2.2838
	35.9400	2.9910	9.7101	2.2858	1.1429	2.2858
	35.9600	2.9928	9.7104	2.2877	1.1439	2.2877
	35.9800	2.9945	9.7119	2.2897	1.1449	2.2897
	36.0000	2.9961	9.7126	2.2918	1.1459	2.2918
	36.0200	2.9979	9.7128	2.2938	1.1469	2.2938
	36.0400	2.9995	9.7135	2.2958	1.1479	2.2958
	36.0600	3.0012	9.7137	2.2978	1.1489	2.2978
	36.0800	3.0029	9.7140	2.2998	1.1499	2.2998
	36.1000	3.0044	9.7139	2.3018	1.1509	2.3018
	36.1200	3.0062	9.7138	2.3037	1.1519	2.3037
	36.1400	3.0081	9.7154	2.3058	1.1529	2.3058
	36.1600	3.0097	9.7171	2.3078	1.1539	2.3078
	36.1800	3.0113	9.7170	2.3098	1.1549	2.3098
	36.2000	3.0129	9.7166	2.3118	1.1559	2.3118
	36.2200	3.0144	9.7159	2.3137	1.1569	2.3137
	36.2400	3.0160	9.7153	2.3156	1.1578	2.3156
