Tensile strain (Strain 1) : Primary source		Strain 1				
						
Results Table 1						
	Tensile strain (Strain 1) gauge length	Strain 1 gauge length	Time at removal			
	(mm)	(mm)	(s)			
1	50.00	50.00	54.05			
2	50.00	50.00	54.07			
3	50.00	50.00	54.05			
						
Results Table 2						

						
						
1	Time	Displacement	Force	Tensile strain (Strain 1)	Tensile displacement	Strain 1
	(s)	(mm)	(kN)	(%)	(mm)	(%)
	135.9960	18.6063	11.0945	21.2022	10.6011	4.0413
	136.0160	18.6114	11.0959	21.2083	10.6042	4.0413
	136.0360	18.6165	11.0981	21.2145	10.6073	4.0413
	136.0560	18.6215	11.1008	21.2207	10.6104	4.0413
	136.0760	18.6265	11.1024	21.2267	10.6134	4.0413
	136.0960	18.6314	11.1026	21.2327	10.6163	4.0413
	136.1160	18.6363	11.1028	21.2387	10.6193	4.0413
	136.1360	18.6413	11.1039	21.2448	10.6224	4.0413
	136.1560	18.6464	11.1050	21.2509	10.6255	4.0413
	136.1760	18.6514	11.1057	21.2570	10.6285	4.0413
	136.1960	18.6563	11.1051	21.2629	10.6315	4.0413
	136.2160	18.6614	11.1040	21.2692	10.6346	4.0413
	136.2360	18.6663	11.1040	21.2751	10.6376	4.0413
	136.2560	18.6713	11.1034	21.2812	10.6406	4.0413
	136.2760	18.6763	11.1035	21.2873	10.6436	4.0413
	136.2960	18.6813	11.1032	21.2934	10.6467	4.0413
	136.3160	18.6864	11.1031	21.2996	10.6498	4.0413
	136.3360	18.6913	11.1032	21.3056	10.6528	4.0413
	136.3560	18.6965	11.1028	21.3119	10.6559	4.0413
	136.3760	18.7015	11.1027	21.3180	10.6590	4.0413
	136.3960	18.7066	11.1026	21.3242	10.6621	4.0413
	136.4160	18.7115	11.1025	21.3301	10.6651	4.0413
	136.4360	18.7164	11.1015	21.3361	10.6680	4.0413
	136.4560	18.7213	11.1013	21.3421	10.6711	4.0413
	136.4760	18.7263	11.1020	21.3482	10.6741	4.0413
	136.4960	18.7314	11.1030	21.3543	10.6772	4.0413
	136.5160	18.7363	11.1034	21.3603	10.6802	4.0413
	136.5360	18.7413	11.1027	21.3664	10.6832	4.0413
	136.5560	18.7463	11.1020	21.3725	10.6862	4.0413
	136.5760	18.7514	11.1020	21.3786	10.6893	4.0413
	136.5960	18.7563	11.1020	21.3846	10.6923	4.0413
	136.6160	18.7614	11.1015	21.3908	10.6954	4.0413
	136.6360	18.7663	11.1014	21.3968	10.6984	4.0413
	136.6560	18.7713	11.1008	21.4029	10.7015	4.0413
	136.6760	18.7764	11.1008	21.4091	10.7045	4.0413
	136.6960	18.7814	11.1006	21.4151	10.7076	4.0413
	136.7160	18.7866	11.1002	21.4214	10.7107	4.0413
	136.7360	18.7914	11.1002	21.4274	10.7137	4.0413
	136.7560	18.7964	11.0991	21.4334	10.7167	4.0413
	136.7760	18.8013	11.0980	21.4394	10.7197	4.0413
	136.7960	18.8063	11.0977	21.4455	10.7227	4.0413
	136.8160	18.8113	11.0987	21.4516	10.7258	4.0413
	136.8360	18.8164	11.0993	21.4577	10.7289	4.0413
	136.8560	18.8214	11.0993	21.4638	10.7319	4.0413
	136.8760	18.8262	11.0987	21.4697	10.7349	4.0413
	136.8960	18.8313	11.0980	21.4759	10.7379	4.0413
	136.9160	18.8363	11.0983	21.4819	10.7410	4.0413
	136.9360	18.8412	11.0986	21.4879	10.7440	4.0413
	136.9560	18.8462	11.0991	21.4940	10.7470	4.0413
	136.9760	18.8512	11.0994	21.5001	10.7500	4.0413
	136.9960	18.8562	11.0996	21.5062	10.7531	4.0413
	137.0160	18.8612	11.1001	21.5123	10.7562	4.0413
	137.0360	18.8664	11.1008	21.5185	10.7593	4.0413
	137.0560	18.8715	11.1013	21.5248	10.7624	4.0413
	137.0760	18.8765	11.1019	21.5309	10.7655	4.0413
	137.0960	18.8813	11.1015	21.5367	10.7684	4.0413
	137.1160	18.8863	11.1007	21.5428	10.7714	4.0413
	137.1360	18.8912	11.1016	21.5488	10.7744	4.0413
	137.1560	18.8963	11.1030	21.5549	10.7775	4.0413
	137.1760	18.9013	11.1048	21.5611	10.7805	4.0413
	137.1960	18.9062	11.1052	21.5670	10.7835	4.0413
	137.2160	18.9112	11.1050	21.5731	10.7865	4.0413
	137.2360	18.9161	11.1051	21.5791	10.7895	4.0413
	137.2560	18.9213	11.1059	21.5853	10.7927	4.0413
	137.2760	18.9262	11.1072	21.5914	10.7957	4.0413
	137.2960	18.9313	11.1078	21.5975	10.7988	4.0413
	137.3160	18.9363	11.1086	21.6037	10.8018	4.0413
	137.3360	18.9413	11.1090	21.6097	10.8049	4.0413
	137.3560	18.9464	11.1098	21.6159	10.8079	4.0413
	137.3760	18.9514	11.1109	21.6220	10.8110	4.0413
	137.3960	18.9566	11.1118	21.6283	10.8141	4.0413
	137.4160	18.9615	11.1126	21.6343	10.8171	4.0413
	137.4360	18.9664	11.1126	21.6402	10.8201	4.0413
	137.4560	18.9713	11.1123	21.6462	10.8231	4.0413
	137.4760	18.9763	11.1132	21.6523	10.8261	4.0413
	137.4960	18.9812	11.1151	21.6583	10.8291	4.0413
	137.5160	18.9864	11.1165	21.6645	10.8323	4.0413
	137.5360	18.9913	11.1175	21.6706	10.8353	4.0413
	137.5560	18.9963	11.1173	21.6766	10.8383	4.0413
	137.5760	19.0014	11.1177	21.6828	10.8414	4.0413
	137.5960	19.0063	11.1184	21.6888	10.8444	4.0413
	137.6160	19.0114	11.1188	21.6949	10.8475	4.0413
	137.6360	19.0163	11.1199	21.7009	10.8504	4.0413
	137.6560	19.0213	11.1209	21.7071	10.8535	4.0413
	137.6760	19.0263	11.1220	21.7131	10.8566	4.0413
	137.6960	19.0313	11.1227	21.7192	10.8596	4.0413
	137.7160	19.0364	11.1236	21.7254	10.8627	4.0413
	137.7360	19.0415	11.1246	21.7316	10.8658	4.0413
	137.7560	19.0465	11.1255	21.7377	10.8688	4.0413
	137.7760	19.0513	11.1257	21.7435	10.8718	4.0413
	137.7960	19.0563	11.1257	21.7496	10.8748	4.0413
	137.8160	19.0613	11.1270	21.7557	10.8778	4.0413
	137.8360	19.0664	11.1286	21.7618	10.8809	4.0413
	137.8560	19.0713	11.1303	21.7679	10.8839	4.0413
	137.8760	19.0763	11.1309	21.7739	10.8870	4.0413
	137.8960	19.0813	11.1310	21.7800	10.8900	4.0413
	137.9160	19.0863	11.1317	21.7861	10.8930	4.0413
	137.9360	19.0913	11.1326	21.7922	10.8961	4.0413
	137.9560	19.0963	11.1332	21.7982	10.8991	4.0413
	137.9760	19.1013	11.1340	21.8043	10.9022	4.0413
	137.9960	19.1062	11.1351	21.8103	10.9051	4.0413
	138.0160	19.1113	11.1356	21.8165	10.9083	4.0413
	138.0360	19.1163	11.1366	21.8226	10.9113	4.0413
	138.0560	19.1214	11.1372	21.8288	10.9144	4.0413
	138.0760	19.1265	11.1383	21.8350	10.9175	4.0413
	138.0960	19.1314	11.1388	21.8410	10.9205	4.0413
	138.1160	19.1364	11.1386	21.8470	10.9235	4.0413
	138.1360	19.1413	11.1386	21.8530	10.9265	4.0413
	138.1560	19.1464	11.1395	21.8592	10.9296	4.0413
	138.1760	19.1513	11.1414	21.8652	10.9326	4.0413
	138.1960	19.1564	11.1427	21.8713	10.9357	4.0413
	138.2160	19.1613	11.1435	21.8773	10.9387	4.0413
	138.2360	19.1663	11.1433	21.8834	10.9417	4.0413
	138.2560	19.1713	11.1441	21.8895	10.9448	4.0413
	138.2760	19.1762	11.1447	21.8955	10.9478	4.0413
	138.2960	19.1813	11.1451	21.9017	10.9509	4.0413
	138.3160	19.1863	11.1462	21.9078	10.9539	4.0413
	138.3360	19.1913	11.1470	21.9138	10.9569	4.0413
	138.3560	19.1963	11.1475	21.9199	10.9600	4.0413
	138.3760	19.2014	11.1480	21.9261	10.9631	4.0413
	138.3960	19.2064	11.1486	21.9322	10.9661	4.0413
	138.4160	19.2115	11.1493	21.9384	10.9692	4.0413
	138.4360	19.2164	11.1499	21.9444	10.9722	4.0413
	138.4560	19.2213	11.1494	21.9503	10.9751	4.0413
	138.4760	19.2262	11.1493	21.9563	10.9782	4.0413
	138.4960	19.2312	11.1501	21.9623	10.9812	4.0413
	138.5160	19.2363	11.1516	21.9686	10.9843	4.0413
	138.5360	19.2413	11.1532	21.9746	10.9873	4.0413
	138.5560	19.2463	11.1532	21.9807	10.9904	4.0413
	138.5760	19.2512	11.1527	21.9868	10.9934	4.0413
	138.5960	19.2562	11.1524	21.9928	10.9964	4.0413
	138.6160	19.2613	11.1531	21.9990	10.9995	4.0413
	138.6360	19.2663	11.1537	22.0051	11.0025	4.0413
	138.6560	19.2713	11.1540	22.0112	11.0056	4.0413
	138.6760	19.2762	11.1542	22.0172	11.0086	4.0413
	138.6960	19.2813	11.1540	22.0234	11.0117	4.0413
	138.7160	19.2863	11.1545	22.0294	11.0147	4.0413
	138.7360	19.2914	11.1546	22.0356	11.0178	4.0413
	138.7560	19.2964	11.1551	22.0417	11.0209	4.0413
	138.7760	19.3014	11.1550	22.0478	11.0239	4.0413
	138.7960	19.3063	11.1543	22.0537	11.0269	4.0413
	138.8160	19.3113	11.1537	22.0598	11.0299	4.0413
	138.8360	19.3163	11.1541	22.0659	11.0329	4.0413
	138.8560	19.3213	11.1547	22.0720	11.0360	4.0413
	138.8760	19.3264	11.1552	22.0781	11.0391	4.0413
	138.8960	19.3312	11.1549	22.0841	11.0420	4.0413
	138.9160	19.3364	11.1540	22.0903	11.0452	4.0413
	138.9360	19.3413	11.1540	22.0963	11.0481	4.0413
	138.9560	19.3462	11.1534	22.1023	11.0512	4.0413
	138.9760	19.3513	11.1534	22.1084	11.0542	4.0413
	138.9960	19.3562	11.1534	22.1145	11.0572	4.0413
	139.0160	19.3613	11.1533	22.1206	11.0603	4.0413
	139.0360	19.3663	11.1532	22.1267	11.0633	4.0413
	139.0560	19.3715	11.1531	22.1330	11.0665	4.0413
	139.0760	19.3765	11.1532	22.1391	11.0696	4.0413
	139.0960	19.3816	11.1527	22.1453	11.0727	4.0413
	139.1160	19.3865	11.1521	22.1512	11.0756	4.0413
	139.1360	19.3914	11.1507	22.1572	11.0786	4.0413
	139.1560	19.3963	11.1505	22.1632	11.0816	4.0413
	139.1760	19.4013	11.1512	22.1693	11.0846	4.0413
	139.1960	19.4064	11.1520	22.1755	11.0877	4.0413
	139.2160	19.4113	11.1523	22.1815	11.0907	4.0413
	139.2360	19.4162	11.1516	22.1875	11.0937	4.0413
	139.2560	19.4212	11.1507	22.1936	11.0968	4.0413
	139.2760	19.4263	11.1508	22.1997	11.0999	4.0413
	139.2960	19.4312	11.1511	22.2057	11.1029	4.0413
	139.3160	19.4364	11.1511	22.2120	11.1060	4.0413
	139.3360	19.4413	11.1513	22.2180	11.1090	4.0413
	139.3560	19.4463	11.1506	22.2240	11.1120	4.0413
	139.3760	19.4514	11.1508	22.2302	11.1151	4.0413
	139.3960	19.4563	11.1512	22.2363	11.1181	4.0413
	139.4160	19.4616	11.1516	22.2426	11.1213	4.0413
	139.4360	19.4665	11.1526	22.2486	11.1243	4.0413
	139.4560	19.4714	11.1522	22.2546	11.1273	4.0413
	139.4760	19.4763	11.1515	22.2605	11.1303	4.0413
	139.4960	19.4812	11.1516	22.2666	11.1333	4.0413
	139.5160	19.4863	11.1531	22.2727	11.1364	4.0413
	139.5360	19.4913	11.1547	22.2788	11.1394	4.0413
	139.5560	19.4963	11.1554	22.2849	11.1425	4.0413
	139.5760	19.5013	11.1552	22.2909	11.1455	4.0413
	139.5960	19.5064	11.1549	22.2971	11.1486	4.0413
	139.6160	19.5113	11.1550	22.3031	11.1516	4.0413
	139.6360	19.5163	11.1550	22.3092	11.1546	4.0413
	139.6560	19.5213	11.1554	22.3153	11.1576	4.0413
	139.6760	19.5263	11.1557	22.3214	11.1607	4.0413
	139.6960	19.5312	11.1559	22.3274	11.1637	4.0413
	139.7160	19.5363	11.1559	22.3335	11.1668	4.0413
	139.7360	19.5413	11.1564	22.3396	11.1698	4.0413
	139.7560	19.5464	11.1566	22.3458	11.1729	4.0413
	139.7760	19.5515	11.1571	22.3520	11.1760	4.0413
	139.7960	19.5563	11.1573	22.3578	11.1789	4.0413
	139.8160	19.5613	11.1564	22.3640	11.1820	4.0413
	139.8360	19.5662	11.1573	22.3700	11.1850	4.0413
	139.8560	19.5713	11.1588	22.3761	11.1880	4.0413
	139.8760	19.5764	11.1608	22.3823	11.1912	4.0413
	139.8960	19.5813	11.1618	22.3883	11.1941	4.0413
	139.9160	19.5862	11.1619	22.3943	11.1971	4.0413
	139.9360	19.5912	11.1624	22.4003	11.2002	4.0413
	139.9560	19.5963	11.1637	22.4065	11.2033	4.0413
	139.9760	19.6012	11.1652	22.4125	11.2063	4.0413
	139.9960	19.6063	11.1663	22.4187	11.2093	4.0413
	140.0160	19.6113	11.1673	22.4248	11.2124	4.0413
	140.0360	19.6163	11.1678	22.4309	11.2154	4.0413
	140.0560	19.6213	11.1686	22.4370	11.2185	4.0413
	140.0760	19.6264	11.1695	22.4432	11.2216	4.0413
	140.0960	19.6315	11.1709	22.4494	11.2247	4.0413
	140.1160	19.6365	11.1718	22.4554	11.2277	4.0413
	140.1360	19.6413	11.1719	22.4613	11.2307	4.0413
	140.1560	19.6462	11.1718	22.4673	11.2336	4.0413
	140.1760	19.6513	11.1730	22.4734	11.2367	4.0413
	140.1960	19.6562	11.1756	22.4794	11.2397	4.0413
	140.2160	19.6613	11.1777	22.4856	11.2428	4.0413
	140.2360	19.6663	11.1794	22.4916	11.2458	4.0413
	140.2560	19.6712	11.1796	22.4977	11.2488	4.0413
	140.2760	19.6764	11.1806	22.5039	11.2520	4.0413
	140.2960	19.6812	11.1819	22.5099	11.2549	4.0413
	140.3160	19.6864	11.1827	22.5161	11.2581	4.0413
	140.3360	19.6913	11.1843	22.5221	11.2610	4.0413
	140.3560	19.6963	11.1854	22.5282	11.2641	4.0413
	140.3760	19.7014	11.1867	22.5343	11.2672	4.0413
	140.3960	19.7063	11.1880	22.5404	11.2702	4.0413
	140.4160	19.7114	11.1895	22.5466	11.2733	4.0413
	140.4360	19.7165	11.1909	22.5528	11.2764	4.0413
	140.4560	19.7215	11.1922	22.5589	11.2794	4.0413
	140.4760	19.7263	11.1926	22.5647	11.2824	4.0413
	140.4960	19.7313	11.1930	22.5708	11.2854	4.0413
	140.5160	19.7363	11.1944	22.5768	11.2884	4.0413
	140.5360	19.7414	11.1964	22.5830	11.2915	4.0413
	140.5560	19.7464	11.1989	22.5891	11.2945	4.0413
	140.5760	19.7514	11.2001	22.5952	11.2976	4.0413
	140.5960	19.7563	11.2007	22.6012	11.3006	4.0413
	140.6160	19.7613	11.2016	22.6073	11.3037	4.0413
	140.6360	19.7663	11.2030	22.6134	11.3067	4.0413
	140.6560	19.7713	11.2041	22.6194	11.3097	4.0413
	140.6760	19.7764	11.2055	22.6256	11.3128	4.0413
	140.6960	19.7812	11.2067	22.6315	11.3158	4.0413
	140.7160	19.7864	11.2073	22.6378	11.3189	4.0413
	140.7360	19.7914	11.2089	22.6438	11.3219	4.0413
	140.7560	19.7964	11.2099	22.6500	11.3250	4.0413
	140.7760	19.8016	11.2108	22.6562	11.3281	4.0413
	140.7960	19.8065	11.2114	22.6622	11.3311	4.0413
	140.8160	19.8114	11.2112	22.6682	11.3341	4.0413
	140.8360	19.8163	11.2114	22.6742	11.3371	4.0413
	140.8560	19.8214	11.2122	22.6804	11.3402	4.0413
	140.8760	19.8264	11.2135	22.6864	11.3432	4.0413
	140.8960	19.8314	11.2142	22.6925	11.3463	4.0413
	140.9160	19.8363	11.2143	22.6986	11.3493	4.0413
	140.9360	19.8413	11.2133	22.7046	11.3523	4.0413
	140.9560	19.8463	11.2123	22.7106	11.3553	4.0413
	140.9760	19.8512	11.2109	22.7167	11.3583	4.0413
	140.9960	19.8563	11.2088	22.7228	11.3614	4.0413
	141.0160	19.8612	11.2059	22.7288	11.3644	4.0413
	141.0360	19.8662	11.2022	22.7349	11.3674	4.0413
	141.0560	19.8712	11.1976	22.7409	11.3705	4.0413
	141.0760	19.8763	11.1933	22.7471	11.3736	4.0413
	141.0960	19.8813	11.1914	22.7532	11.3766	4.0413
	141.1160	19.8865	11.1915	22.7595	11.3798	4.0413
	141.1360	19.8914	11.1931	22.7655	11.3828	4.0413
	141.1560	19.8962	11.1944	22.7714	11.3857	4.0413
	141.1760	19.9012	11.1968	22.7775	11.3887	4.0413
	141.1960	19.9062	11.2002	22.7835	11.3917	4.0413
	141.2160	19.9113	11.2033	22.7898	11.3949	4.0413
	141.2360	19.9162	11.2058	22.7957	11.3979	4.0413
	141.2560	19.9212	11.2058	22.8018	11.4009	4.0413
	141.2760	19.9262	11.2042	22.8079	11.4039	4.0413
	141.2960	19.9312	11.2011	22.8140	11.4070	4.0413
	141.3160	19.9362	11.1970	22.8201	11.4100	4.0413
	141.3360	19.9412	11.1917	22.8262	11.4131	4.0413
	141.3560	19.9463	11.1866	22.8323	11.4162	4.0413
	141.3760	19.9512	11.1830	22.8383	11.4192	4.0413
	141.3960	19.9563	11.1808	22.8445	11.4223	4.0413
	141.4160	19.9613	11.1805	22.8506	11.4253	4.0413
	141.4360	19.9664	11.1812	22.8568	11.4284	4.0413
	141.4560	19.9715	11.1824	22.8630	11.4315	4.0413
	141.4760	19.9764	11.1826	22.8690	11.4345	4.0413
	141.4960	19.9813	11.1818	22.8749	11.4375	4.0413
	141.5160	19.9863	11.1813	22.8810	11.4405	4.0413
	141.5360	19.9913	11.1822	22.8871	11.4436	4.0413
	141.5560	19.9964	11.1833	22.8932	11.4466	4.0413
	141.5760	20.0014	11.1842	22.8994	11.4497	4.0413
	141.5960	20.0063	11.1842	22.9053	11.4527	4.0413
	141.6160	20.0114	11.1830	22.9116	11.4558	4.0413
	141.6360	20.0163	11.1829	22.9175	11.4588	4.0413
	141.6560	20.0213	11.1823	22.9236	11.4618	4.0413
	141.6760	20.0264	11.1826	22.9297	11.4649	4.0413
	141.6960	20.0313	11.1827	22.9357	11.4679	4.0413
	141.7160	20.0363	11.1823	22.9419	11.4709	4.0413
	141.7360	20.0413	11.1817	22.9479	11.4739	4.0413
	141.7560	20.0464	11.1808	22.9542	11.4771	4.0413
	141.7760	20.0515	11.1798	22.9603	11.4802	4.0413
	141.7960	20.0566	11.1778	22.9665	11.4833	4.0413
	141.8160	20.0615	11.1748	22.9725	11.4862	4.0413
	141.8360	20.0664	11.1699	22.9784	11.4892	4.0413
	141.8560	20.0713	11.1654	22.9844	11.4922	4.0413
	141.8760	20.0764	11.1622	22.9905	11.4953	4.0413
	141.8960	20.0814	11.1599	22.9967	11.4984	4.0413
	141.9160	20.0864	11.1579	23.0027	11.5014	4.0413
	141.9360	20.0913	11.1562	23.0088	11.5044	4.0413
	141.9560	20.0963	11.1553	23.0148	11.5074	4.0413
	141.9760	20.1013	11.1554	23.0209	11.5105	4.0413
	141.9960	20.1062	11.1560	23.0268	11.5134	4.0413
	142.0160	20.1113	11.1561	23.0330	11.5165	4.0413
	142.0360	20.1163	11.1570	23.0392	11.5196	4.0413
	142.0560	20.1213	11.1571	23.0452	11.5226	4.0413
	142.0760	20.1265	11.1571	23.0515	11.5257	4.0413
	142.0960	20.1314	11.1573	23.0575	11.5288	4.0413
	142.1160	20.1366	11.1573	23.0638	11.5319	4.0413
	142.1360	20.1415	11.1579	23.0698	11.5349	4.0413
	142.1560	20.1464	11.1576	23.0758	11.5379	4.0413
	142.1760	20.1513	11.1574	23.0818	11.5409	4.0413
	142.1960	20.1563	11.1579	23.0878	11.5439	4.0413
	142.2160	20.1613	11.1591	23.0939	11.5469	4.0413
	142.2360	20.1663	11.1600	23.1000	11.5500	4.0413
	142.2560	20.1713	11.1600	23.1061	11.5530	4.0413
	142.2760	20.1762	11.1594	23.1120	11.5560	4.0413
	142.2960	20.1813	11.1584	23.1183	11.5591	4.0413
	142.3160	20.1863	11.1577	23.1243	11.5621	4.0413
	142.3360	20.1912	11.1564	23.1303	11.5652	4.0413
	142.3560	20.1962	11.1551	23.1364	11.5682	4.0413
	142.3760	20.2013	11.1539	23.1425	11.5712	4.0413
	142.3960	20.2063	11.1530	23.1486	11.5743	4.0413
	142.4160	20.2113	11.1522	23.1547	11.5774	4.0413
	142.4360	20.2164	11.1516	23.1609	11.5804	4.0413
	142.4560	20.2214	11.1510	23.1670	11.5835	4.0413
	142.4760	20.2265	11.1508	23.1732	11.5866	4.0413
	142.4960	20.2312	11.1501	23.1790	11.5895	4.0413
	142.5160	20.2363	11.1488	23.1851	11.5925	4.0413
	142.5360	20.2412	11.1494	23.1911	11.5955	4.0413
	142.5560	20.2462	11.1507	23.1972	11.5986	4.0413
	142.5760	20.2514	11.1522	23.2034	11.6017	4.0413
	142.5960	20.2563	11.1523	23.2094	11.6047	4.0413
	142.6160	20.2612	11.1509	23.2154	11.6077	4.0413
	142.6360	20.2662	11.1496	23.2215	11.6107	4.0413
	142.6560	20.2713	11.1492	23.2277	11.6138	4.0413
	142.6760	20.2762	11.1492	23.2336	11.6168	4.0413
	142.6960	20.2812	11.1486	23.2398	11.6199	4.0413
	142.7160	20.2863	11.1482	23.2459	11.6230	4.0413
	142.7360	20.2913	11.1473	23.2520	11.6260	4.0413
	142.7560	20.2963	11.1465	23.2581	11.6291	4.0413
	142.7760	20.3013	11.1460	23.2642	11.6321	4.0413
	142.7960	20.3065	11.1459	23.2706	11.6353	4.0413
	142.8160	20.3115	11.1460	23.2766	11.6383	4.0413
	142.8360	20.3164	11.1448	23.2825	11.6413	4.0413
	142.8560	20.3213	11.1433	23.2886	11.6443	4.0413
	142.8760	20.3264	11.1430	23.2947	11.6474	4.0413
	142.8960	20.3313	11.1439	23.3008	11.6504	4.0413
	142.9160	20.3364	11.1442	23.3069	11.6535	4.0413
	142.9360	20.3414	11.1439	23.3129	11.6565	4.0413
	142.9560	20.3463	11.1426	23.3190	11.6595	4.0413
	142.9760	20.3513	11.1420	23.3251	11.6625	4.0413
	142.9960	20.3562	11.1417	23.3310	11.6655	4.0413
	143.0160	20.3613	11.1413	23.3372	11.6686	4.0413
	143.0360	20.3662	11.1414	23.3432	11.6716	4.0413
	143.0560	20.3713	11.1411	23.3494	11.6747	4.0413
	143.0760	20.3763	11.1411	23.3555	11.6777	4.0413
	143.0960	20.3814	11.1407	23.3616	11.6808	4.0413
	143.1160	20.3865	11.1405	23.3678	11.6839	4.0413
	143.1360	20.3916	11.1399	23.3740	11.6870	4.0413
	143.1560	20.3966	11.1394	23.3801	11.6901	4.0413
	143.1760	20.4014	11.1382	23.3859	11.6930	4.0413
	143.1960	20.4063	11.1367	23.3920	11.6960	4.0413
	143.2160	20.4113	11.1365	23.3980	11.6990	4.0413
	143.2360	20.4163	11.1373	23.4041	11.7021	4.0413
	143.2560	20.4213	11.1382	23.4102	11.7051	4.0413
	143.2760	20.4264	11.1380	23.4164	11.7082	4.0413
	143.2960	20.4314	11.1371	23.4224	11.7112	4.0413
	143.3160	20.4364	11.1362	23.4285	11.7143	4.0413
	143.3360	20.4413	11.1358	23.4346	11.7173	4.0413
	143.3560	20.4463	11.1353	23.4407	11.7203	4.0413
	143.3760	20.4514	11.1356	23.4468	11.7234	4.0413
	143.3960	20.4563	11.1358	23.4527	11.7264	4.0413
	143.4160	20.4614	11.1356	23.4590	11.7295	4.0413
	143.4360	20.4663	11.1357	23.4650	11.7325	4.0413
	143.4560	20.4714	11.1353	23.4711	11.7356	4.0413
	143.4760	20.4765	11.1355	23.4773	11.7387	4.0413
	143.4960	20.4814	11.1351	23.4833	11.7417	4.0413
	143.5160	20.4863	11.1340	23.4893	11.7447	4.0413
	143.5360	20.4912	11.1330	23.4952	11.7476	4.0413
	143.5560	20.4963	11.1330	23.5015	11.7507	4.0413
	143.5760	20.5013	11.1338	23.5075	11.7538	4.0413
	143.5960	20.5064	11.1341	23.5137	11.7568	4.0413
	143.6160	20.5113	11.1338	23.5197	11.7599	4.0413
	143.6360	20.5163	11.1326	23.5258	11.7629	4.0413
	143.6560	20.5213	11.1321	23.5319	11.7659	4.0413
	143.6760	20.5262	11.1318	23.5378	11.7689	4.0413
	143.6960	20.5312	11.1315	23.5439	11.7720	4.0413
	143.7160	20.5362	11.1321	23.5500	11.7750	4.0413
	143.7360	20.5412	11.1326	23.5561	11.7780	4.0413
	143.7560	20.5462	11.1328	23.5622	11.7811	4.0413
	143.7760	20.5513	11.1330	23.5684	11.7842	4.0413
	143.7960	20.5563	11.1332	23.5745	11.7872	4.0413
	143.8160	20.5615	11.1332	23.5807	11.7904	4.0413
	143.8360	20.5664	11.1332	23.5867	11.7934	4.0413
	143.8560	20.5713	11.1319	23.5926	11.7963	4.0413
	143.8760	20.5763	11.1315	23.5987	11.7994	4.0413
	143.8960	20.5813	11.1323	23.6048	11.8024	4.0413
	143.9160	20.5864	11.1333	23.6111	11.8055	4.0413
	143.9360	20.5913	11.1339	23.6170	11.8085	4.0413
	143.9560	20.5962	11.1329	23.6230	11.8115	4.0413
	143.9760	20.6012	11.1321	23.6290	11.8145	4.0413
	143.9960	20.6062	11.1317	23.6351	11.8176	4.0413
	144.0160	20.6113	11.1324	23.6413	11.8206	4.0413
	144.0360	20.6162	11.1325	23.6473	11.8237	4.0413
	144.0560	20.6213	11.1322	23.6535	11.8268	4.0413
	144.0760	20.6262	11.1321	23.6595	11.8297	4.0413
	144.0960	20.6313	11.1317	23.6657	11.8329	4.0413
	144.1160	20.6364	11.1320	23.6718	11.8359	4.0413
	144.1360	20.6415	11.1321	23.6780	11.8390	4.0413
	144.1560	20.6465	11.1326	23.6842	11.8421	4.0413
	144.1760	20.6515	11.1324	23.6902	11.8451	4.0413
	144.1960	20.6563	11.1314	23.6961	11.8480	4.0413
	144.2160	20.6613	11.1311	23.7021	11.8511	4.0413
	144.2360	20.6663	11.1324	23.7082	11.8541	4.0413
	144.2560	20.6713	11.1337	23.7144	11.8572	4.0413
	144.2760	20.6764	11.1347	23.7205	11.8602	4.0413
	144.2960	20.6812	11.1345	23.7264	11.8632	4.0413
	144.3160	20.6864	11.1339	23.7327	11.8663	4.0413
	144.3360	20.6913	11.1341	23.7386	11.8693	4.0413
	144.3560	20.6962	11.1339	23.7447	11.8723	4.0413
	144.3760	20.7013	11.1345	23.7508	11.8754	4.0413
	144.3960	20.7062	11.1348	23.7568	11.8784	4.0413
	144.4160	20.7113	11.1352	23.7629	11.8815	4.0413
	144.4360	20.7162	11.1357	23.7690	11.8845	4.0413
	144.4560	20.7214	11.1358	23.7753	11.8876	4.0413
	144.4760	20.7264	11.1362	23.7813	11.8907	4.0413
	144.4960	20.7315	11.1361	23.7876	11.8938	4.0413
	144.5160	20.7364	11.1362	23.7936	11.8968	4.0413
	144.5360	20.7413	11.1353	23.7995	11.8997	4.0413
	144.5560	20.7463	11.1353	23.8055	11.9028	4.0413
	144.5760	20.7513	11.1367	23.8116	11.9058	4.0413
	144.5960	20.7564	11.1379	23.8178	11.9089	4.0413
	144.6160	20.7613	11.1385	23.8238	11.9119	4.0413
	144.6360	20.7663	11.1379	23.8299	11.9149	4.0413
	144.6560	20.7713	11.1373	23.8360	11.9180	4.0413
	144.6760	20.7763	11.1371	23.8421	11.9210	4.0413
	144.6960	20.7812	11.1369	23.8480	11.9240	4.0413
	144.7160	20.7863	11.1368	23.8542	11.9271	4.0413
	144.7360	20.7912	11.1372	23.8602	11.9301	4.0413
	144.7560	20.7963	11.1371	23.8664	11.9332	4.0413
	144.7760	20.8014	11.1374	23.8726	11.9363	4.0413
	144.7960	20.8064	11.1372	23.8786	11.9393	4.0413
	144.8160	20.8116	11.1368	23.8850	11.9425	4.0413
	144.8360	20.8165	11.1371	23.8910	11.9455	4.0413
	144.8560	20.8215	11.1365	23.8970	11.9485	4.0413
