1	Time/s	Displacement/mm	Force/kN	Tensile strain (Strain 1)/%	Tensile displacement/mm	Strain 1/%
	136.4370	20.5126	13.6625	22.6493	11.3246	3.9342
	136.4570	20.5176	13.6625	22.6551	11.3276	3.9342
	136.4770	20.5226	13.6631	22.6610	11.3305	3.9342
	136.4970	20.5275	13.6637	22.6666	11.3333	3.9342
	136.5170	20.5325	13.6635	22.6725	11.3363	3.9342
	136.5370	20.5374	13.6640	22.6783	11.3391	3.9342
	136.5570	20.5425	13.6651	22.6842	11.3421	3.9342
	136.5770	20.5475	13.6663	22.6900	11.3450	3.9342
	136.5970	20.5526	13.6676	22.6960	11.3480	3.9342
	136.6170	20.5576	13.6692	22.7019	11.3509	3.9342
	136.6370	20.5628	13.6704	22.7079	11.3539	3.9342
	136.6570	20.5677	13.6716	22.7137	11.3568	3.9342
	136.6770	20.5726	13.6710	22.7194	11.3597	3.9342
	136.6970	20.5776	13.6703	22.7252	11.3626	3.9342
	136.7170	20.5826	13.6705	22.7311	11.3655	3.9342
	136.7370	20.5877	13.6716	22.7370	11.3685	3.9342
	136.7570	20.5925	13.6731	22.7427	11.3713	3.9342
	136.7770	20.5975	13.6733	22.7485	11.3743	3.9342
	136.7970	20.6025	13.6737	22.7543	11.3771	3.9342
	136.8170	20.6075	13.6740	22.7602	11.3801	3.9342
	136.8370	20.6125	13.6756	22.7661	11.3830	3.9342
	136.8570	20.6175	13.6764	22.7719	11.3859	3.9342
	136.8770	20.6226	13.6771	22.7779	11.3889	3.9342
	136.8970	20.6275	13.6784	22.7836	11.3918	3.9342
	136.9170	20.6326	13.6788	22.7895	11.3948	3.9342
	136.9370	20.6377	13.6797	22.7954	11.3977	3.9342
	136.9570	20.6428	13.6808	22.8014	11.4007	3.9342
	136.9770	20.6478	13.6823	22.8073	11.4036	3.9342
	136.9970	20.6527	13.6828	22.8130	11.4065	3.9342
	137.0170	20.6576	13.6820	22.8187	11.4093	3.9342
	137.0370	20.6625	13.6810	22.8245	11.4122	3.9342
	137.0570	20.6676	13.6816	22.8304	11.4152	3.9342
	137.0770	20.6726	13.6831	22.8363	11.4181	3.9342
	137.0970	20.6777	13.6848	22.8422	11.4211	3.9342
	137.1170	20.6826	13.6858	22.8479	11.4239	3.9342
	137.1370	20.6877	13.6860	22.8539	11.4269	3.9342
	137.1570	20.6925	13.6868	22.8595	11.4298	3.9342
	137.1770	20.6975	13.6865	22.8654	11.4327	3.9342
	137.1970	20.7025	13.6874	22.8712	11.4356	3.9342
	137.2170	20.7075	13.6879	22.8771	11.4385	3.9342
	137.2370	20.7125	13.6889	22.8830	11.4415	3.9342
	137.2570	20.7175	13.6899	22.8887	11.4444	3.9342
	137.2770	20.7226	13.6906	22.8948	11.4474	3.9342
	137.2970	20.7276	13.6921	22.9006	11.4503	3.9342
	137.3170	20.7327	13.6931	22.9066	11.4533	3.9342
	137.3370	20.7377	13.6943	22.9123	11.4562	3.9342
	137.3570	20.7426	13.6938	22.9180	11.4590	3.9342
	137.3770	20.7476	13.6931	22.9239	11.4619	3.9342
	137.3970	20.7526	13.6939	22.9298	11.4649	3.9342
	137.4170	20.7577	13.6953	22.9357	11.4678	3.9342
	137.4370	20.7626	13.6963	22.9415	11.4707	3.9342
	137.4570	20.7676	13.6970	22.9473	11.4737	3.9342
	137.4770	20.7726	13.6973	22.9532	11.4766	3.9342
	137.4970	20.7776	13.6979	22.9590	11.4795	3.9342
	137.5170	20.7825	13.6984	22.9647	11.4824	3.9342
	137.5370	20.7876	13.6985	22.9706	11.4853	3.9342
	137.5570	20.7926	13.6992	22.9765	11.4882	3.9342
	137.5770	20.7976	13.6998	22.9823	11.4912	3.9342
	137.5970	20.8027	13.7010	22.9883	11.4941	3.9342
	137.6170	20.8077	13.7022	22.9941	11.4971	3.9342
	137.6370	20.8129	13.7032	23.0002	11.5001	3.9342
	137.6570	20.8178	13.7046	23.0059	11.5030	3.9342
	137.6770	20.8227	13.7045	23.0117	11.5059	3.9342
	137.6970	20.8276	13.7039	23.0174	11.5087	3.9342
	137.7170	20.8326	13.7032	23.0233	11.5116	3.9342
	137.7370	20.8377	13.7044	23.0292	11.5146	3.9342
	137.7570	20.8426	13.7056	23.0350	11.5175	3.9342
	137.7770	20.8476	13.7064	23.0409	11.5204	3.9342
	137.7970	20.8525	13.7070	23.0465	11.5233	3.9342
	137.8170	20.8576	13.7070	23.0525	11.5262	3.9342
	137.8370	20.8626	13.7078	23.0583	11.5291	3.9342
	137.8570	20.8675	13.7082	23.0641	11.5320	3.9342
	137.8770	20.8725	13.7090	23.0699	11.5350	3.9342
	137.8970	20.8776	13.7101	23.0758	11.5379	3.9342
	137.9170	20.8825	13.7110	23.0816	11.5408	3.9342
	137.9370	20.8876	13.7117	23.0875	11.5438	3.9342
	137.9570	20.8927	13.7131	23.0935	11.5467	3.9342
	137.9770	20.8978	13.7143	23.0994	11.5497	3.9342
	137.9970	20.9028	13.7157	23.1053	11.5526	3.9342
	138.0170	20.9076	13.7159	23.1109	11.5554	3.9342
	138.0370	20.9126	13.7149	23.1167	11.5584	3.9342
	138.0570	20.9175	13.7148	23.1225	11.5612	3.9342
	138.0770	20.9226	13.7153	23.1284	11.5642	3.9342
	138.0970	20.9276	13.7170	23.1343	11.5672	3.9342
	138.1170	20.9326	13.7181	23.1401	11.5701	3.9342
	138.1370	20.9376	13.7188	23.1460	11.5730	3.9342
	138.1570	20.9425	13.7195	23.1518	11.5759	3.9342
	138.1770	20.9477	13.7202	23.1578	11.5789	3.9342
	138.1970	20.9526	13.7214	23.1635	11.5818	3.9342
	138.2170	20.9576	13.7216	23.1694	11.5847	3.9342
	138.2370	20.9626	13.7221	23.1752	11.5876	3.9342
	138.2570	20.9676	13.7224	23.1810	11.5905	3.9342
	138.2770	20.9726	13.7232	23.1869	11.5935	3.9342
	138.2970	20.9777	13.7245	23.1928	11.5964	3.9342
	138.3170	20.9828	13.7260	23.1988	11.5994	3.9342
	138.3370	20.9878	13.7275	23.2047	11.6023	3.9342
	138.3570	20.9927	13.7274	23.2103	11.6052	3.9342
	138.3770	20.9976	13.7263	23.2161	11.6080	3.9342
	138.3970	21.0027	13.7259	23.2220	11.6110	3.9342
	138.4170	21.0076	13.7271	23.2278	11.6139	3.9342
	138.4370	21.0127	13.7283	23.2338	11.6169	3.9342
	138.4570	21.0176	13.7296	23.2395	11.6198	3.9342
	138.4770	21.0226	13.7296	23.2453	11.6227	3.9342
	138.4970	21.0276	13.7302	23.2512	11.6256	3.9342
	138.5170	21.0325	13.7308	23.2569	11.6285	3.9342
	138.5370	21.0376	13.7312	23.2628	11.6314	3.9342
	138.5570	21.0424	13.7320	23.2685	11.6343	3.9342
	138.5770	21.0475	13.7323	23.2745	11.6372	3.9342
	138.5970	21.0525	13.7336	23.2803	11.6402	3.9342
	138.6170	21.0576	13.7346	23.2862	11.6431	3.9342
	138.6370	21.0627	13.7363	23.2922	11.6461	3.9342
	138.6570	21.0678	13.7377	23.2981	11.6491	3.9342
	138.6770	21.0728	13.7387	23.3040	11.6520	3.9342
	138.6970	21.0776	13.7387	23.3096	11.6548	3.9342
	138.7170	21.0825	13.7376	23.3154	11.6577	3.9342
	138.7370	21.0875	13.7373	23.3212	11.6606	3.9342
	138.7570	21.0926	13.7379	23.3271	11.6636	3.9342
	138.7770	21.0976	13.7393	23.3329	11.6665	3.9342
	138.7970	21.1026	13.7403	23.3388	11.6694	3.9342
	138.8170	21.1075	13.7408	23.3446	11.6723	3.9342
	138.8370	21.1126	13.7409	23.3505	11.6752	3.9342
	138.8570	21.1176	13.7421	23.3563	11.6782	3.9342
	138.8770	21.1226	13.7427	23.3622	11.6811	3.9342
	138.8970	21.1276	13.7436	23.3681	11.6841	3.9342
	138.9170	21.1326	13.7446	23.3738	11.6869	3.9342
	138.9370	21.1377	13.7449	23.3798	11.6899	3.9342
	138.9570	21.1426	13.7459	23.3856	11.6928	3.9342
	138.9770	21.1477	13.7465	23.3915	11.6958	3.9342
	138.9970	21.1528	13.7476	23.3975	11.6987	3.9342
	139.0170	21.1577	13.7481	23.4032	11.7016	3.9342
	139.0370	21.1626	13.7479	23.4089	11.7045	3.9342
	139.0570	21.1675	13.7473	23.4146	11.7073	3.9342
	139.0770	21.1726	13.7475	23.4207	11.7103	3.9342
	139.0970	21.1776	13.7492	23.4265	11.7133	3.9342
	139.1170	21.1827	13.7503	23.4324	11.7162	3.9342
	139.1370	21.1876	13.7515	23.4382	11.7191	3.9342
	139.1570	21.1926	13.7518	23.4441	11.7220	3.9342
	139.1770	21.1976	13.7522	23.4499	11.7250	3.9342
	139.1970	21.2026	13.7526	23.4557	11.7278	3.9342
	139.2170	21.2076	13.7527	23.4616	11.7308	3.9342
	139.2370	21.2126	13.7531	23.4673	11.7337	3.9342
	139.2570	21.2175	13.7540	23.4732	11.7366	3.9342
	139.2770	21.2225	13.7550	23.4790	11.7395	3.9342
	139.2970	21.2276	13.7559	23.4850	11.7425	3.9342
	139.3170	21.2326	13.7572	23.4908	11.7454	3.9342
	139.3370	21.2378	13.7583	23.4968	11.7484	3.9342
	139.3570	21.2427	13.7598	23.5026	11.7513	3.9342
	139.3770	21.2476	13.7594	23.5083	11.7541	3.9342
	139.3970	21.2526	13.7587	23.5141	11.7571	3.9342
	139.4170	21.2575	13.7589	23.5199	11.7600	3.9342
	139.4370	21.2627	13.7597	23.5259	11.7630	3.9342
	139.4570	21.2676	13.7614	23.5317	11.7658	3.9342
	139.4770	21.2726	13.7618	23.5375	11.7687	3.9342
	139.4970	21.2775	13.7619	23.5433	11.7716	3.9342
	139.5170	21.2825	13.7624	23.5491	11.7746	3.9342
	139.5370	21.2875	13.7637	23.5550	11.7775	3.9342
	139.5570	21.2925	13.7646	23.5608	11.7804	3.9342
	139.5770	21.2975	13.7650	23.5667	11.7833	3.9342
	139.5970	21.3025	13.7659	23.5724	11.7862	3.9342
	139.6170	21.3076	13.7665	23.5784	11.7892	3.9342
	139.6370	21.3126	13.7678	23.5843	11.7922	3.9342
	139.6570	21.3177	13.7690	23.5903	11.7951	3.9342
	139.6770	21.3228	13.7705	23.5962	11.7981	3.9342
	139.6970	21.3278	13.7711	23.6020	11.8010	3.9342
	139.7170	21.3326	13.7706	23.6077	11.8038	3.9342
	139.7370	21.3376	13.7695	23.6135	11.8067	3.9342
	139.7570	21.3426	13.7698	23.6194	11.8097	3.9342
	139.7770	21.3476	13.7708	23.6252	11.8126	3.9342
	139.7970	21.3526	13.7720	23.6310	11.8155	3.9342
	139.8170	21.3575	13.7728	23.6367	11.8184	3.9342
	139.8370	21.3626	13.7729	23.6427	11.8214	3.9342
	139.8570	21.3675	13.7741	23.6485	11.8242	3.9342
	139.8770	21.3726	13.7746	23.6544	11.8272	3.9342
	139.8970	21.3776	13.7756	23.6602	11.8301	3.9342
	139.9170	21.3826	13.7761	23.6661	11.8330	3.9342
	139.9370	21.3876	13.7769	23.6720	11.8360	3.9342
	139.9570	21.3926	13.7775	23.6777	11.8389	3.9342
	139.9770	21.3977	13.7781	23.6838	11.8419	3.9342
	139.9970	21.4028	13.7796	23.6896	11.8448	3.9342
	140.0170	21.4078	13.7805	23.6956	11.8478	3.9342
	140.0370	21.4127	13.7814	23.7013	11.8506	3.9342
	140.0570	21.4176	13.7805	23.7070	11.8535	3.9342
	140.0770	21.4226	13.7797	23.7128	11.8564	3.9342
	140.0970	21.4276	13.7801	23.7187	11.8593	3.9342
	140.1170	21.4327	13.7816	23.7247	11.8623	3.9342
	140.1370	21.4377	13.7834	23.7305	11.8652	3.9342
	140.1570	21.4426	13.7842	23.7363	11.8681	3.9342
	140.1770	21.4476	13.7844	23.7421	11.8710	3.9342
	140.1970	21.4527	13.7845	23.7480	11.8740	3.9342
	140.2170	21.4576	13.7848	23.7537	11.8768	3.9342
	140.2370	21.4626	13.7850	23.7596	11.8798	3.9342
	140.2570	21.4676	13.7858	23.7654	11.8827	3.9342
	140.2770	21.4726	13.7867	23.7713	11.8856	3.9342
	140.2970	21.4776	13.7876	23.7771	11.8886	3.9342
	140.3170	21.4826	13.7883	23.7830	11.8915	3.9342
	140.3370	21.4878	13.7895	23.7891	11.8945	3.9342
	140.3570	21.4928	13.7913	23.7948	11.8974	3.9342
	140.3770	21.4978	13.7915	23.8007	11.9003	3.9342
	140.3970	21.5026	13.7913	23.8064	11.9032	3.9342
	140.4170	21.5076	13.7905	23.8122	11.9061	3.9342
	140.4370	21.5127	13.7911	23.8181	11.9090	3.9342
	140.4570	21.5176	13.7921	23.8239	11.9120	3.9342
	140.4770	21.5227	13.7927	23.8298	11.9149	3.9342
	140.4970	21.5275	13.7933	23.8355	11.9177	3.9342
	140.5170	21.5326	13.7937	23.8414	11.9207	3.9342
	140.5370	21.5375	13.7946	23.8472	11.9236	3.9342
	140.5570	21.5425	13.7949	23.8530	11.9265	3.9342
	140.5770	21.5475	13.7953	23.8588	11.9294	3.9342
	140.5970	21.5526	13.7959	23.8647	11.9324	3.9342
	140.6170	21.5576	13.7970	23.8706	11.9353	3.9342
	140.6370	21.5626	13.7981	23.8764	11.9382	3.9342
	140.6570	21.5676	13.7993	23.8824	11.9412	3.9342
	140.6770	21.5727	13.8004	23.8883	11.9441	3.9342
	140.6970	21.5778	13.8016	23.8942	11.9471	3.9342
	140.7170	21.5826	13.8019	23.8998	11.9499	3.9342
	140.7370	21.5876	13.8008	23.9057	11.9528	3.9342
	140.7570	21.5925	13.8007	23.9114	11.9557	3.9342
	140.7770	21.5975	13.8014	23.9173	11.9587	3.9342
	140.7970	21.6026	13.8030	23.9232	11.9616	3.9342
	140.8170	21.6075	13.8040	23.9290	11.9645	3.9342
	140.8370	21.6125	13.8043	23.9348	11.9674	3.9342
	140.8570	21.6175	13.8048	23.9406	11.9703	3.9342
	140.8770	21.6227	13.8056	23.9467	11.9733	3.9342
	140.8970	21.6276	13.8071	23.9524	11.9762	3.9342
	140.9170	21.6326	13.8077	23.9583	11.9791	3.9342
	140.9370	21.6376	13.8084	23.9642	11.9821	3.9342
	140.9570	21.6426	13.8086	23.9700	11.9850	3.9342
	140.9770	21.6476	13.8090	23.9759	11.9879	3.9342
	140.9970	21.6527	13.8100	23.9817	11.9909	3.9342
	141.0170	21.6578	13.8111	23.9877	11.9939	3.9342
	141.0370	21.6628	13.8123	23.9935	11.9968	3.9342
	141.0570	21.6676	13.8125	23.9992	11.9996	3.9342
	141.0770	21.6725	13.8116	24.0050	12.0025	3.9342
	141.0970	21.6776	13.8112	24.0109	12.0055	3.9342
	141.1170	21.6826	13.8126	24.0167	12.0084	3.9342
	141.1370	21.6877	13.8137	24.0227	12.0114	3.9342
	141.1570	21.6927	13.8150	24.0285	12.0142	3.9342
	141.1770	21.6976	13.8152	24.0343	12.0171	3.9342
	141.1970	21.7027	13.8158	24.0402	12.0201	3.9342
	141.2170	21.7076	13.8160	24.0459	12.0229	3.9342
	141.2370	21.7126	13.8158	24.0518	12.0259	3.9342
	141.2570	21.7175	13.8167	24.0575	12.0288	3.9342
	141.2770	21.7226	13.8173	24.0634	12.0317	3.9342
	141.2970	21.7275	13.8184	24.0692	12.0346	3.9342
	141.3170	21.7326	13.8189	24.0751	12.0376	3.9342
	141.3370	21.7377	13.8203	24.0811	12.0406	3.9342
	141.3570	21.7428	13.8219	24.0871	12.0435	3.9342
	141.3770	21.7478	13.8230	24.0929	12.0465	3.9342
	141.3970	21.7527	13.8232	24.0986	12.0493	3.9342
	141.4170	21.7576	13.8225	24.1044	12.0522	3.9342
	141.4370	21.7626	13.8222	24.1103	12.0551	3.9342
	141.4570	21.7677	13.8229	24.1162	12.0581	3.9342
	141.4770	21.7726	13.8241	24.1220	12.0610	3.9342
	141.4970	21.7777	13.8247	24.1278	12.0639	3.9342
	141.5170	21.7826	13.8251	24.1336	12.0668	3.9342
	141.5370	21.7876	13.8252	24.1394	12.0697	3.9342
	141.5570	21.7925	13.8258	24.1452	12.0726	3.9342
	141.5770	21.7975	13.8259	24.1510	12.0755	3.9342
	141.5970	21.8026	13.8266	24.1570	12.0785	3.9342
	141.6170	21.8075	13.8281	24.1627	12.0814	3.9342
	141.6370	21.8126	13.8288	24.1687	12.0844	3.9342
	141.6570	21.8176	13.8301	24.1745	12.0873	3.9342
	141.6770	21.8227	13.8309	24.1805	12.0902	3.9342
	141.6970	21.8278	13.8322	24.1864	12.0932	3.9342
	141.7170	21.8327	13.8332	24.1922	12.0961	3.9342
	141.7370	21.8377	13.8329	24.1980	12.0990	3.9342
	141.7570	21.8425	13.8321	24.2036	12.1018	3.9342
	141.7770	21.8476	13.8316	24.2096	12.1048	3.9342
	141.7970	21.8526	13.8326	24.2154	12.1077	3.9342
	141.8170	21.8576	13.8337	24.2213	12.1106	3.9342
	141.8370	21.8626	13.8346	24.2271	12.1135	3.9342
	141.8570	21.8676	13.8346	24.2329	12.1165	3.9342
	141.8770	21.8726	13.8354	24.2388	12.1194	3.9342
	141.8970	21.8776	13.8362	24.2446	12.1223	3.9342
	141.9170	21.8826	13.8367	24.2504	12.1252	3.9342
	141.9370	21.8875	13.8370	24.2562	12.1281	3.9342
	141.9570	21.8925	13.8376	24.2621	12.1310	3.9342
	141.9770	21.8975	13.8384	24.2679	12.1339	3.9342
	141.9970	21.9026	13.8390	24.2739	12.1369	3.9342
	142.0170	21.9075	13.8404	24.2796	12.1398	3.9342
	142.0370	21.9127	13.8415	24.2857	12.1428	3.9342
	142.0570	21.9177	13.8429	24.2914	12.1457	3.9342
	142.0770	21.9225	13.8426	24.2971	12.1485	3.9342
	142.0970	21.9275	13.8417	24.3030	12.1515	3.9342
	142.1170	21.9325	13.8421	24.3088	12.1544	3.9342
	142.1370	21.9377	13.8431	24.3148	12.1574	3.9342
	142.1570	21.9425	13.8451	24.3205	12.1603	3.9342
	142.1770	21.9475	13.8457	24.3264	12.1632	3.9342
	142.1970	21.9525	13.8458	24.3322	12.1661	3.9342
	142.2170	21.9576	13.8462	24.3381	12.1690	3.9342
	142.2370	21.9626	13.8472	24.3439	12.1720	3.9342
	142.2570	21.9675	13.8478	24.3497	12.1749	3.9342
	142.2770	21.9726	13.8482	24.3556	12.1778	3.9342
	142.2970	21.9775	13.8489	24.3614	12.1807	3.9342
	142.3170	21.9825	13.8493	24.3673	12.1836	3.9342
	142.3370	21.9876	13.8503	24.3732	12.1866	3.9342
	142.3570	21.9928	13.8517	24.3792	12.1896	3.9342
	142.3770	21.9978	13.8535	24.3851	12.1926	3.9342
	142.3970	22.0028	13.8540	24.3909	12.1955	3.9342
	142.4170	22.0076	13.8536	24.3966	12.1983	3.9342
	142.4370	22.0126	13.8525	24.4024	12.2012	3.9342
	142.4570	22.0177	13.8527	24.4083	12.2042	3.9342
	142.4770	22.0227	13.8536	24.4142	12.2071	3.9342
	142.4970	22.0277	13.8547	24.4200	12.2100	3.9342
	142.5170	22.0325	13.8555	24.4257	12.2128	3.9342
	142.5370	22.0376	13.8554	24.4317	12.2158	3.9342
	142.5570	22.0425	13.8562	24.4374	12.2187	3.9342
	142.5770	22.0475	13.8565	24.4432	12.2216	3.9342
	142.5970	22.0526	13.8574	24.4491	12.2246	3.9342
	142.6170	22.0576	13.8580	24.4550	12.2275	3.9342
	142.6370	22.0626	13.8590	24.4609	12.2304	3.9342
	142.6570	22.0676	13.8601	24.4667	12.2333	3.9342
	142.6770	22.0727	13.8607	24.4727	12.2364	3.9342
	142.6970	22.0778	13.8620	24.4786	12.2393	3.9342
	142.7170	22.0829	13.8630	24.4845	12.2423	3.9342
	142.7370	22.0878	13.8637	24.4903	12.2451	3.9342
	142.7570	22.0926	13.8626	24.4959	12.2480	3.9342
	142.7770	22.0975	13.8616	24.5017	12.2508	3.9342
	142.7970	22.1026	13.8618	24.5076	12.2538	3.9342
	142.8170	22.1076	13.8632	24.5135	12.2567	3.9342
	142.8370	22.1126	13.8646	24.5193	12.2596	3.9342
	142.8570	22.1175	13.8651	24.5250	12.2625	3.9342
	142.8770	22.1224	13.8650	24.5308	12.2654	3.9342
	142.8970	22.1275	13.8653	24.5367	12.2684	3.9342
	142.9170	22.1324	13.8665	24.5425	12.2712	3.9342
	142.9370	22.1375	13.8674	24.5484	12.2742	3.9342
	142.9570	22.1426	13.8686	24.5543	12.2772	3.9342
	142.9770	22.1475	13.8690	24.5601	12.2801	3.9342
	142.9970	22.1526	13.8696	24.5660	12.2830	3.9342
	143.0170	22.1576	13.8704	24.5718	12.2859	3.9342
	143.0370	22.1628	13.8711	24.5779	12.2890	3.9342
	143.0570	22.1677	13.8727	24.5837	12.2918	3.9342
	143.0770	22.1726	13.8728	24.5895	12.2947	3.9342
	143.0970	22.1775	13.8722	24.5952	12.2976	3.9342
	143.1170	22.1825	13.8716	24.6010	12.3005	3.9342
	143.1370	22.1876	13.8723	24.6069	12.3035	3.9342
	143.1570	22.1926	13.8736	24.6128	12.3064	3.9342
	143.1770	22.1976	13.8748	24.6187	12.3093	3.9342
	143.1970	22.2025	13.8755	24.6244	12.3122	3.9342
	143.2170	22.2076	13.8756	24.6303	12.3152	3.9342
	143.2370	22.2125	13.8761	24.6361	12.3181	3.9342
	143.2570	22.2175	13.8764	24.6419	12.3209	3.9342
	143.2770	22.2225	13.8770	24.6477	12.3239	3.9342
	143.2970	22.2276	13.8777	24.6537	12.3268	3.9342
	143.3170	22.2325	13.8784	24.6594	12.3297	3.9342
	143.3370	22.2376	13.8788	24.6654	12.3327	3.9342
	143.3570	22.2427	13.8799	24.6713	12.3357	3.9342
	143.3770	22.2478	13.8810	24.6773	12.3386	3.9342
	143.3970	22.2528	13.8824	24.6832	12.3416	3.9342
	143.4170	22.2576	13.8832	24.6888	12.3444	3.9342
	143.4370	22.2627	13.8821	24.6947	12.3473	3.9342
	143.4570	22.2675	13.8818	24.7004	12.3502	3.9342
	143.4770	22.2726	13.8818	24.7063	12.3531	3.9342
	143.4970	22.2776	13.8833	24.7122	12.3561	3.9342
	143.5170	22.2826	13.8845	24.7179	12.3590	3.9342
	143.5370	22.2875	13.8852	24.7237	12.3619	3.9342
	143.5570	22.2925	13.8854	24.7295	12.3648	3.9342
	143.5770	22.2976	13.8859	24.7355	12.3678	3.9342
	143.5970	22.3026	13.8872	24.7413	12.3707	3.9342
	143.6170	22.3076	13.8879	24.7472	12.3736	3.9342
	143.6370	22.3126	13.8887	24.7531	12.3765	3.9342
	143.6570	22.3176	13.8890	24.7589	12.3795	3.9342
	143.6770	22.3226	13.8895	24.7648	12.3824	3.9342
	143.6970	22.3277	13.8904	24.7707	12.3853	3.9342
	143.7170	22.3328	13.8916	24.7767	12.3883	3.9342
	143.7370	22.3378	13.8927	24.7825	12.3912	3.9342
	143.7570	22.3426	13.8930	24.7882	12.3941	3.9342
	143.7770	22.3475	13.8920	24.7939	12.3969	3.9342
	143.7970	22.3526	13.8915	24.7998	12.3999	3.9342
	143.8170	22.3575	13.8926	24.8055	12.4028	3.9342
	143.8370	22.3627	13.8934	24.8115	12.4058	3.9342
	143.8570	22.3676	13.8950	24.8174	12.4087	3.9342
	143.8770	22.3726	13.8954	24.8232	12.4116	3.9342
	143.8970	22.3777	13.8960	24.8291	12.4146	3.9342
	143.9170	22.3826	13.8968	24.8349	12.4174	3.9342
	143.9370	22.3877	13.8969	24.8408	12.4204	3.9342
	143.9570	22.3925	13.8970	24.8464	12.4232	3.9342
	143.9770	22.3976	13.8970	24.8524	12.4262	3.9342
	143.9970	22.4025	13.8979	24.8582	12.4291	3.9342
	144.0170	22.4075	13.8984	24.8640	12.4320	3.9342
	144.0370	22.4126	13.8998	24.8700	12.4350	3.9342
	144.0570	22.4177	13.9013	24.8759	12.4379	3.9342
	144.0770	22.4228	13.9022	24.8818	12.4409	3.9342
	144.0970	22.4276	13.9026	24.8874	12.4437	3.9342
	144.1170	22.4326	13.9018	24.8933	12.4466	3.9342
	144.1370	22.4376	13.9018	24.8992	12.4496	3.9342
	144.1570	22.4427	13.9028	24.9051	12.4525	3.9342
	144.1770	22.4476	13.9041	24.9109	12.4554	3.9342
	144.1970	22.4526	13.9046	24.9167	12.4584	3.9342
	144.2170	22.4576	13.9047	24.9225	12.4613	3.9342
	144.2370	22.4626	13.9050	24.9284	12.4642	3.9342
	144.2570	22.4676	13.9059	24.9342	12.4671	3.9342
	144.2770	22.4725	13.9059	24.9400	12.4700	3.9342
	144.2970	22.4776	13.9064	24.9459	12.4729	3.9342
	144.3170	22.4825	13.9074	24.9516	12.4758	3.9342
	144.3370	22.4876	13.9077	24.9576	12.4788	3.9342
	144.3570	22.4926	13.9087	24.9634	12.4817	3.9342
	144.3770	22.4977	13.9095	24.9694	12.4847	3.9342
	144.3970	22.5028	13.9109	24.9753	12.4877	3.9342
	144.4170	22.5077	13.9116	24.9811	12.4905	3.9342
	144.4370	22.5126	13.9113	24.9868	12.4934	3.9342
	144.4570	22.5175	13.9105	24.9925	12.4962	3.9342
	144.4770	22.5226	13.9100	24.9985	12.4992	3.9342
	144.4970	22.5275	13.9113	25.0043	12.5021	3.9342
	144.5170	22.5326	13.9127	25.0101	12.5051	3.9342
	144.5370	22.5376	13.9140	25.0160	12.5080	3.9342
	144.5570	22.5425	13.9143	25.0218	12.5109	3.9342
	144.5770	22.5475	13.9146	25.0276	12.5138	3.9342
	144.5970	22.5525	13.9152	25.0334	12.5167	3.9342
	144.6170	22.5575	13.9155	25.0393	12.5197	3.9342
	144.6370	22.5625	13.9163	25.0452	12.5226	3.9342
	144.6570	22.5676	13.9172	25.0510	12.5255	3.9342
	144.6770	22.5726	13.9180	25.0569	12.5284	3.9342
	144.6970	22.5777	13.9187	25.0629	12.5314	3.9342
	144.7170	22.5827	13.9199	25.0687	12.5344	3.9342
	144.7370	22.5878	13.9209	25.0747	12.5374	3.9342
	144.7570	22.5927	13.9218	25.0805	12.5402	3.9342
	144.7770	22.5976	13.9211	25.0861	12.5431	3.9342
	144.7970	22.6026	13.9205	25.0920	12.5460	3.9342
	144.8170	22.6075	13.9205	25.0978	12.5489	3.9342
	144.8370	22.6127	13.9214	25.1038	12.5519	3.9342
	144.8570	22.6176	13.9232	25.1095	12.5548	3.9342
	144.8770	22.6226	13.9235	25.1154	12.5577	3.9342
	144.8970	22.6275	13.9236	25.1211	12.5606	3.9342
	144.9170	22.6326	13.9237	25.1270	12.5635	3.9342
	144.9370	22.6376	13.9251	25.1329	12.5664	3.9342
	144.9570	22.6426	13.9261	25.1387	12.5694	3.9342
	144.9770	22.6477	13.9267	25.1447	12.5723	3.9342
	144.9970	22.6525	13.9277	25.1504	12.5752	3.9342
	145.0170	22.6576	13.9278	25.1563	12.5781	3.9342
	145.0370	22.6626	13.9284	25.1621	12.5811	3.9342
	145.0570	22.6677	13.9295	25.1681	12.5840	3.9342
	145.0770	22.6728	13.9308	25.1740	12.5870	3.9342
	145.0970	22.6778	13.9316	25.1799	12.5899	3.9342
	145.1170	22.6826	13.9315	25.1855	12.5928	3.9342
	145.1370	22.6876	13.9307	25.1914	12.5957	3.9342
	145.1570	22.6927	13.9311	25.1973	12.5986	3.9342
	145.1770	22.6977	13.9320	25.2031	12.6016	3.9342
	145.1970	22.7027	13.9330	25.2090	12.6045	3.9342
	145.2170	22.7076	13.9338	25.2147	12.6073	3.9342
	145.2370	22.7127	13.9339	25.2207	12.6103	3.9342
	145.2570	22.7176	13.9344	25.2264	12.6132	3.9342
	145.2770	22.7225	13.9343	25.2322	12.6161	3.9342
	145.2970	22.7275	13.9351	25.2380	12.6190	3.9342
	145.3170	22.7325	13.9354	25.2439	12.6219	3.9342
	145.3370	22.7376	13.9365	25.2498	12.6249	3.9342
	145.3570	22.7425	13.9375	25.2556	12.6278	3.9342
	145.3770	22.7477	13.9379	25.2616	12.6308	3.9342
	145.3970	22.7527	13.9393	25.2675	12.6337	3.9342
