3	Time/s	Displacement/mm	Force/kN	Tensile strain (Strain 1)/%	Tensile displacement/mm	Strain 1/%
	134.2000	19.7027	13.6861	21.8188	10.9094	4.0505
	134.2200	19.7076	13.6873	21.8246	10.9123	4.0505
	134.2400	19.7127	13.6878	21.8306	10.9153	4.0505
	134.2600	19.7177	13.6890	21.8365	10.9182	4.0505
	134.2800	19.7228	13.6900	21.8424	10.9212	4.0505
	134.3000	19.7277	13.6906	21.8481	10.9241	4.0505
	134.3200	19.7326	13.6899	21.8538	10.9269	4.0505
	134.3400	19.7376	13.6896	21.8597	10.9298	4.0505
	134.3600	19.7426	13.6903	21.8656	10.9328	4.0505
	134.3800	19.7477	13.6918	21.8715	10.9357	4.0505
	134.4000	19.7527	13.6932	21.8773	10.9387	4.0505
	134.4200	19.7577	13.6940	21.8831	10.9416	4.0505
	134.4400	19.7626	13.6942	21.8890	10.9445	4.0505
	134.4600	19.7677	13.6945	21.8949	10.9474	4.0505
	134.4800	19.7726	13.6954	21.9006	10.9503	4.0505
	134.5000	19.7776	13.6955	21.9065	10.9532	4.0505
	134.5200	19.7826	13.6964	21.9123	10.9562	4.0505
	134.5400	19.7876	13.6968	21.9181	10.9590	4.0505
	134.5600	19.7926	13.6976	21.9240	10.9620	4.0505
	134.5800	19.7976	13.6988	21.9299	10.9649	4.0505
	134.6000	19.8029	13.6998	21.9360	10.9680	4.0505
	134.6200	19.8078	13.7018	21.9417	10.9709	4.0505
	134.6400	19.8127	13.7022	21.9475	10.9738	4.0505
	134.6600	19.8176	13.7016	21.9532	10.9766	4.0505
	134.6800	19.8226	13.7007	21.9590	10.9795	4.0505
	134.7000	19.8277	13.7015	21.9650	10.9825	4.0505
	134.7200	19.8327	13.7033	21.9708	10.9854	4.0505
	134.7400	19.8377	13.7045	21.9767	10.9883	4.0505
	134.7600	19.8426	13.7052	21.9824	10.9912	4.0505
	134.7800	19.8476	13.7051	21.9882	10.9941	4.0505
	134.8000	19.8526	13.7057	21.9941	10.9970	4.0505
	134.8200	19.8575	13.7065	21.9999	10.9999	4.0505
	134.8400	19.8625	13.7072	22.0057	11.0028	4.0505
	134.8600	19.8675	13.7077	22.0116	11.0058	4.0505
	134.8800	19.8725	13.7086	22.0173	11.0087	4.0505
	134.9000	19.8775	13.7092	22.0232	11.0116	4.0505
	134.9200	19.8826	13.7105	22.0292	11.0146	4.0505
	134.9400	19.8877	13.7119	22.0351	11.0175	4.0505
	134.9600	19.8928	13.7133	22.0410	11.0205	4.0505
	134.9800	19.8975	13.7140	22.0466	11.0233	4.0505
	135.0000	19.9025	13.7130	22.0525	11.0262	4.0505
	135.0200	19.9074	13.7127	22.0582	11.0291	4.0505
	135.0400	19.9125	13.7133	22.0641	11.0321	4.0505
	135.0600	19.9176	13.7151	22.0701	11.0350	4.0505
	135.0800	19.9225	13.7165	22.0758	11.0379	4.0505
	135.1000	19.9275	13.7169	22.0816	11.0408	4.0505
	135.1200	19.9325	13.7171	22.0874	11.0437	4.0505
	135.1400	19.9376	13.7178	22.0934	11.0467	4.0505
	135.1600	19.9425	13.7193	22.0992	11.0496	4.0505
	135.1800	19.9476	13.7201	22.1051	11.0526	4.0505
	135.2000	19.9526	13.7210	22.1110	11.0555	4.0505
	135.2200	19.9576	13.7215	22.1168	11.0584	4.0505
	135.2400	19.9626	13.7220	22.1227	11.0613	4.0505
	135.2600	19.9676	13.7228	22.1286	11.0643	4.0505
	135.2800	19.9728	13.7239	22.1346	11.0673	4.0505
	135.3000	19.9777	13.7252	22.1403	11.0702	4.0505
	135.3200	19.9826	13.7256	22.1460	11.0730	4.0505
	135.3400	19.9875	13.7247	22.1518	11.0759	4.0505
	135.3600	19.9926	13.7243	22.1577	11.0789	4.0505
	135.3800	19.9976	13.7258	22.1635	11.0818	4.0505
	135.4000	20.0027	13.7273	22.1695	11.0848	4.0505
	135.4200	20.0077	13.7290	22.1754	11.0877	4.0505
	135.4400	20.0126	13.7293	22.1811	11.0906	4.0505
	135.4600	20.0177	13.7296	22.1870	11.0935	4.0505
	135.4800	20.0226	13.7299	22.1928	11.0964	4.0505
	135.5000	20.0277	13.7301	22.1987	11.0994	4.0505
	135.5200	20.0326	13.7313	22.2044	11.1022	4.0505
	135.5400	20.0376	13.7317	22.2103	11.1052	4.0505
	135.5600	20.0426	13.7327	22.2162	11.1081	4.0505
	135.5800	20.0476	13.7334	22.2220	11.1110	4.0505
	135.6000	20.0527	13.7346	22.2280	11.1140	4.0505
	135.6200	20.0578	13.7359	22.2340	11.1170	4.0505
	135.6400	20.0629	13.7370	22.2399	11.1199	4.0505
	135.6600	20.0677	13.7371	22.2455	11.1227	4.0505
	135.6800	20.0726	13.7358	22.2513	11.1256	4.0505
	135.7000	20.0776	13.7354	22.2571	11.1286	4.0505
	135.7200	20.0827	13.7363	22.2630	11.1315	4.0505
	135.7400	20.0876	13.7379	22.2688	11.1344	4.0505
	135.7600	20.0926	13.7389	22.2747	11.1373	4.0505
	135.7800	20.0976	13.7395	22.2804	11.1402	4.0505
	135.8000	20.1026	13.7400	22.2863	11.1431	4.0505
	135.8200	20.1076	13.7410	22.2921	11.1461	4.0505
	135.8400	20.1125	13.7415	22.2979	11.1489	4.0505
	135.8600	20.1176	13.7422	22.3039	11.1519	4.0505
	135.8800	20.1226	13.7436	22.3096	11.1548	4.0505
	135.9000	20.1277	13.7439	22.3156	11.1578	4.0505
	135.9200	20.1327	13.7451	22.3215	11.1607	4.0505
	135.9400	20.1378	13.7461	22.3274	11.1637	4.0505
	135.9600	20.1429	13.7472	22.3333	11.1667	4.0505
	135.9800	20.1477	13.7475	22.3390	11.1695	4.0505
	136.0000	20.1527	13.7470	22.3448	11.1724	4.0505
	136.0200	20.1575	13.7466	22.3505	11.1753	4.0505
	136.0400	20.1626	13.7466	22.3565	11.1782	4.0505
	136.0600	20.1676	13.7480	22.3622	11.1811	4.0505
	136.0800	20.1726	13.7491	22.3681	11.1840	4.0505
	136.1000	20.1776	13.7503	22.3739	11.1870	4.0505
	136.1200	20.1826	13.7506	22.3798	11.1899	4.0505
	136.1400	20.1876	13.7514	22.3857	11.1928	4.0505
	136.1600	20.1926	13.7524	22.3914	11.1957	4.0505
	136.1800	20.1976	13.7528	22.3973	11.1987	4.0505
	136.2000	20.2026	13.7535	22.4031	11.2016	4.0505
	136.2200	20.2076	13.7541	22.4090	11.2045	4.0505
	136.2400	20.2126	13.7549	22.4148	11.2074	4.0505
	136.2600	20.2177	13.7556	22.4208	11.2104	4.0505
	136.2800	20.2226	13.7572	22.4266	11.2133	4.0505
	136.3000	20.2277	13.7581	22.4325	11.2163	4.0505
	136.3200	20.2327	13.7593	22.4383	11.2192	4.0505
	136.3400	20.2375	13.7590	22.4440	11.2220	4.0505
	136.3600	20.2425	13.7585	22.4499	11.2249	4.0505
	136.3800	20.2475	13.7588	22.4557	11.2278	4.0505
	136.4000	20.2527	13.7598	22.4617	11.2308	4.0505
	136.4200	20.2576	13.7617	22.4674	11.2337	4.0505
	136.4400	20.2626	13.7622	22.4732	11.2366	4.0505
	136.4600	20.2675	13.7622	22.4790	11.2395	4.0505
	136.4800	20.2725	13.7625	22.4849	11.2425	4.0505
	136.5000	20.2776	13.7639	22.4908	11.2454	4.0505
	136.5200	20.2825	13.7646	22.4965	11.2483	4.0505
	136.5400	20.2875	13.7650	22.5024	11.2512	4.0505
	136.5600	20.2925	13.7661	22.5082	11.2541	4.0505
	136.5800	20.2976	13.7670	22.5142	11.2571	4.0505
	136.6000	20.3026	13.7682	22.5201	11.2600	4.0505
	136.6200	20.3077	13.7691	22.5260	11.2630	4.0505
	136.6400	20.3128	13.7706	22.5319	11.2660	4.0505
	136.6600	20.3177	13.7713	22.5378	11.2689	4.0505
	136.6800	20.3226	13.7713	22.5435	11.2717	4.0505
	136.7000	20.3276	13.7706	22.5493	11.2746	4.0505
	136.7200	20.3327	13.7708	22.5552	11.2776	4.0505
	136.7400	20.3377	13.7717	22.5610	11.2805	4.0505
	136.7600	20.3427	13.7729	22.5669	11.2834	4.0505
	136.7800	20.3475	13.7737	22.5726	11.2863	4.0505
	136.8000	20.3526	13.7738	22.5785	11.2893	4.0505
	136.8200	20.3575	13.7749	22.5843	11.2921	4.0505
	136.8400	20.3625	13.7752	22.5901	11.2950	4.0505
	136.8600	20.3676	13.7758	22.5960	11.2980	4.0505
	136.8800	20.3726	13.7765	22.6018	11.3009	4.0505
	136.9000	20.3776	13.7777	22.6077	11.3039	4.0505
	136.9200	20.3826	13.7786	22.6135	11.3068	4.0505
	136.9400	20.3878	13.7791	22.6196	11.3098	4.0505
	136.9600	20.3928	13.7807	22.6255	11.3127	4.0505
	136.9800	20.3979	13.7820	22.6315	11.3157	4.0505
	137.0000	20.4028	13.7827	22.6372	11.3186	4.0505
	137.0200	20.4076	13.7813	22.6428	11.3214	4.0505
	137.0400	20.4126	13.7801	22.6486	11.3243	4.0505
	137.0600	20.4176	13.7803	22.6544	11.3272	4.0505
	137.0800	20.4227	13.7817	22.6604	11.3302	4.0505
	137.1000	20.4276	13.7834	22.6662	11.3331	4.0505
	137.1200	20.4326	13.7846	22.6720	11.3360	4.0505
	137.1400	20.4376	13.7852	22.6779	11.3389	4.0505
	137.1600	20.4427	13.7857	22.6838	11.3419	4.0505
	137.1800	20.4476	13.7860	22.6895	11.3447	4.0505
	137.2000	20.4526	13.7860	22.6954	11.3477	4.0505
	137.2200	20.4576	13.7871	22.7013	11.3506	4.0505
	137.2400	20.4626	13.7879	22.7071	11.3535	4.0505
	137.2600	20.4677	13.7889	22.7130	11.3565	4.0505
	137.2800	20.4727	13.7899	22.7188	11.3594	4.0505
	137.3000	20.4778	13.7908	22.7248	11.3624	4.0505
	137.3200	20.4827	13.7924	22.7305	11.3653	4.0505
	137.3400	20.4877	13.7924	22.7364	11.3682	4.0505
	137.3600	20.4926	13.7921	22.7421	11.3710	4.0505
	137.3800	20.4976	13.7917	22.7479	11.3740	4.0505
	137.4000	20.5027	13.7926	22.7539	11.3769	4.0505
	137.4200	20.5076	13.7939	22.7597	11.3798	4.0505
	137.4400	20.5127	13.7949	22.7656	11.3828	4.0505
	137.4600	20.5176	13.7956	22.7713	11.3856	4.0505
	137.4800	20.5227	13.7956	22.7772	11.3886	4.0505
	137.5000	20.5276	13.7963	22.7830	11.3915	4.0505
	137.5200	20.5325	13.7965	22.7887	11.3944	4.0505
	137.5400	20.5375	13.7970	22.7946	11.3973	4.0505
	137.5600	20.5425	13.7978	22.8005	11.4002	4.0505
	137.5800	20.5475	13.7989	22.8063	11.4031	4.0505
	137.6000	20.5526	13.7999	22.8122	11.4061	4.0505
	137.6200	20.5577	13.8014	22.8182	11.4091	4.0505
	137.6400	20.5627	13.8029	22.8241	11.4120	4.0505
	137.6600	20.5678	13.8040	22.8300	11.4150	4.0505
	137.6800	20.5726	13.8044	22.8356	11.4178	4.0505
	137.7000	20.5776	13.8034	22.8415	11.4207	4.0505
	137.7200	20.5826	13.8034	22.8473	11.4236	4.0505
	137.7400	20.5876	13.8039	22.8531	11.4266	4.0505
	137.7600	20.5926	13.8053	22.8590	11.4295	4.0505
	137.7800	20.5975	13.8062	22.8648	11.4324	4.0505
	137.8000	20.6025	13.8066	22.8705	11.4353	4.0505
	137.8200	20.6074	13.8068	22.8763	11.4382	4.0505
	137.8400	20.6126	13.8075	22.8824	11.4412	4.0505
	137.8600	20.6175	13.8090	22.8881	11.4441	4.0505
	137.8800	20.6225	13.8094	22.8940	11.4470	4.0505
	137.9000	20.6276	13.8104	22.8999	11.4500	4.0505
	137.9200	20.6326	13.8111	22.9057	11.4529	4.0505
	137.9400	20.6376	13.8118	22.9116	11.4558	4.0505
	137.9600	20.6427	13.8130	22.9175	11.4588	4.0505
	137.9800	20.6478	13.8142	22.9236	11.4618	4.0505
	138.0000	20.6528	13.8155	22.9293	11.4647	4.0505
	138.0200	20.6576	13.8153	22.9350	11.4675	4.0505
	138.0400	20.6625	13.8142	22.9407	11.4704	4.0505
	138.0600	20.6676	13.8138	22.9466	11.4733	4.0505
	138.0800	20.6725	13.8150	22.9524	11.4762	4.0505
	138.1000	20.6776	13.8164	22.9584	11.4792	4.0505
	138.1200	20.6826	13.8178	22.9642	11.4821	4.0505
	138.1400	20.6876	13.8183	22.9700	11.4850	4.0505
	138.1600	20.6926	13.8191	22.9759	11.4880	4.0505
	138.1800	20.6975	13.8196	22.9816	11.4908	4.0505
	138.2000	20.7026	13.8196	22.9876	11.4938	4.0505
	138.2200	20.7075	13.8203	22.9933	11.4966	4.0505
	138.2400	20.7126	13.8207	22.9992	11.4996	4.0505
	138.2600	20.7175	13.8219	23.0050	11.5025	4.0505
	138.2800	20.7225	13.8223	23.0108	11.5054	4.0505
	138.3000	20.7276	13.8234	23.0168	11.5084	4.0505
	138.3200	20.7327	13.8249	23.0228	11.5114	4.0505
	138.3400	20.7378	13.8261	23.0287	11.5144	4.0505
	138.3600	20.7426	13.8267	23.0343	11.5172	4.0505
	138.3800	20.7476	13.8255	23.0401	11.5201	4.0505
	138.4000	20.7526	13.8253	23.0460	11.5230	4.0505
	138.4200	20.7576	13.8259	23.0519	11.5259	4.0505
	138.4400	20.7627	13.8271	23.0578	11.5289	4.0505
	138.4600	20.7677	13.8282	23.0636	11.5318	4.0505
	138.4800	20.7726	13.8286	23.0694	11.5347	4.0505
	138.5000	20.7776	13.8289	23.0752	11.5376	4.0505
	138.5200	20.7826	13.8295	23.0810	11.5405	4.0505
	138.5400	20.7876	13.8298	23.0869	11.5434	4.0505
	138.5600	20.7926	13.8306	23.0927	11.5464	4.0505
	138.5800	20.7975	13.8314	23.0985	11.5492	4.0505
	138.6000	20.8027	13.8319	23.1045	11.5523	4.0505
	138.6200	20.8076	13.8333	23.1103	11.5552	4.0505
	138.6400	20.8127	13.8341	23.1163	11.5581	4.0505
	138.6600	20.8178	13.8358	23.1223	11.5611	4.0505
	138.6800	20.8228	13.8367	23.1280	11.5640	4.0505
	138.7000	20.8277	13.8364	23.1338	11.5669	4.0505
	138.7200	20.8326	13.8354	23.1395	11.5697	4.0505
	138.7400	20.8377	13.8348	23.1455	11.5727	4.0505
	138.7600	20.8426	13.8361	23.1512	11.5756	4.0505
	138.7800	20.8476	13.8372	23.1571	11.5785	4.0505
	138.8000	20.8526	13.8382	23.1629	11.5814	4.0505
	138.8200	20.8576	13.8384	23.1687	11.5843	4.0505
	138.8400	20.8626	13.8390	23.1746	11.5873	4.0505
	138.8600	20.8675	13.8400	23.1803	11.5902	4.0505
	138.8800	20.8726	13.8404	23.1862	11.5931	4.0505
	138.9000	20.8776	13.8411	23.1921	11.5960	4.0505
	138.9200	20.8826	13.8421	23.1979	11.5989	4.0505
	138.9400	20.8876	13.8429	23.2037	11.6019	4.0505
	138.9600	20.8927	13.8438	23.2097	11.6049	4.0505
	138.9800	20.8977	13.8452	23.2155	11.6078	4.0505
	139.0000	20.9028	13.8462	23.2215	11.6108	4.0505
	139.0200	20.9077	13.8473	23.2273	11.6136	4.0505
	139.0400	20.9125	13.8469	23.2329	11.6165	4.0505
	139.0600	20.9175	13.8462	23.2388	11.6194	4.0505
	139.0800	20.9225	13.8462	23.2446	11.6223	4.0505
	139.1000	20.9277	13.8470	23.2506	11.6253	4.0505
	139.1200	20.9326	13.8489	23.2563	11.6282	4.0505
	139.1400	20.9376	13.8497	23.2622	11.6311	4.0505
	139.1600	20.9426	13.8504	23.2680	11.6340	4.0505
	139.1800	20.9476	13.8508	23.2739	11.6370	4.0505
	139.2000	20.9527	13.8520	23.2798	11.6399	4.0505
	139.2200	20.9576	13.8526	23.2856	11.6428	4.0505
	139.2400	20.9626	13.8527	23.2915	11.6457	4.0505
	139.2600	20.9675	13.8534	23.2972	11.6486	4.0505
	139.2800	20.9726	13.8538	23.3031	11.6516	4.0505
	139.3000	20.9776	13.8551	23.3090	11.6545	4.0505
	139.3200	20.9827	13.8564	23.3150	11.6575	4.0505
	139.3400	20.9878	13.8579	23.3209	11.6604	4.0505
	139.3600	20.9928	13.8586	23.3267	11.6634	4.0505
	139.3800	20.9976	13.8579	23.3324	11.6662	4.0505
	139.4000	21.0026	13.8568	23.3382	11.6691	4.0505
	139.4200	21.0076	13.8572	23.3441	11.6720	4.0505
	139.4400	21.0127	13.8584	23.3500	11.6750	4.0505
	139.4600	21.0177	13.8602	23.3559	11.6779	4.0505
	139.4800	21.0226	13.8611	23.3615	11.6808	4.0505
	139.5000	21.0277	13.8607	23.3675	11.6837	4.0505
	139.5200	21.0325	13.8614	23.3732	11.6866	4.0505
	139.5400	21.0375	13.8615	23.3790	11.6895	4.0505
	139.5600	21.0425	13.8622	23.3849	11.6924	4.0505
	139.5800	21.0475	13.8630	23.3906	11.6953	4.0505
	139.6000	21.0526	13.8638	23.3966	11.6983	4.0505
	139.6200	21.0575	13.8649	23.4024	11.7012	4.0505
	139.6400	21.0627	13.8659	23.4085	11.7042	4.0505
	139.6600	21.0678	13.8677	23.4144	11.7072	4.0505
	139.6800	21.0728	13.8688	23.4202	11.7101	4.0505
	139.7000	21.0777	13.8692	23.4260	11.7130	4.0505
	139.7200	21.0826	13.8683	23.4317	11.7158	4.0505
	139.7400	21.0875	13.8673	23.4374	11.7187	4.0505
	139.7600	21.0925	13.8676	23.4433	11.7217	4.0505
	139.7800	21.0976	13.8690	23.4492	11.7246	4.0505
	139.8000	21.1026	13.8704	23.4550	11.7275	4.0505
	139.8200	21.1075	13.8711	23.4608	11.7304	4.0505
	139.8400	21.1125	13.8711	23.4666	11.7333	4.0505
	139.8600	21.1176	13.8716	23.4726	11.7363	4.0505
	139.8800	21.1225	13.8729	23.4783	11.7392	4.0505
	139.9000	21.1276	13.8735	23.4843	11.7421	4.0505
	139.9200	21.1326	13.8746	23.4902	11.7451	4.0505
	139.9400	21.1376	13.8750	23.4960	11.7480	4.0505
	139.9600	21.1427	13.8754	23.5019	11.7509	4.0505
	139.9800	21.1476	13.8760	23.5077	11.7539	4.0505
	140.0000	21.1528	13.8769	23.5138	11.7569	4.0505
	140.0200	21.1577	13.8786	23.5195	11.7597	4.0505
	140.0400	21.1627	13.8786	23.5253	11.7626	4.0505
	140.0600	21.1676	13.8781	23.5310	11.7655	4.0505
	140.0800	21.1725	13.8773	23.5368	11.7684	4.0505
	140.1000	21.1776	13.8780	23.5428	11.7714	4.0505
	140.1200	21.1826	13.8793	23.5486	11.7743	4.0505
	140.1400	21.1877	13.8804	23.5545	11.7773	4.0505
	140.1600	21.1926	13.8814	23.5602	11.7801	4.0505
	140.1800	21.1976	13.8814	23.5661	11.7831	4.0505
	140.2000	21.2026	13.8822	23.5720	11.7860	4.0505
	140.2200	21.2076	13.8826	23.5777	11.7889	4.0505
	140.2400	21.2125	13.8831	23.5836	11.7918	4.0505
	140.2600	21.2176	13.8839	23.5895	11.7947	4.0505
	140.2800	21.2226	13.8849	23.5953	11.7976	4.0505
	140.3000	21.2276	13.8856	23.6011	11.8006	4.0505
	140.3200	21.2326	13.8866	23.6071	11.8035	4.0505
	140.3400	21.2377	13.8875	23.6130	11.8065	4.0505
	140.3600	21.2428	13.8889	23.6189	11.8094	4.0505
	140.3800	21.2476	13.8896	23.6245	11.8123	4.0505
	140.4000	21.2526	13.8889	23.6304	11.8152	4.0505
	140.4200	21.2576	13.8892	23.6362	11.8181	4.0505
	140.4400	21.2626	13.8895	23.6420	11.8210	4.0505
	140.4600	21.2677	13.8907	23.6480	11.8240	4.0505
	140.4800	21.2726	13.8917	23.6537	11.8269	4.0505
	140.5000	21.2775	13.8920	23.6595	11.8298	4.0505
	140.5200	21.2825	13.8920	23.6653	11.8327	4.0505
	140.5400	21.2876	13.8927	23.6713	11.8357	4.0505
	140.5600	21.2925	13.8941	23.6770	11.8385	4.0505
	140.5800	21.2975	13.8944	23.6829	11.8414	4.0505
	140.6000	21.3026	13.8950	23.6888	11.8444	4.0505
	140.6200	21.3076	13.8957	23.6946	11.8473	4.0505
	140.6400	21.3126	13.8969	23.7005	11.8503	4.0505
	140.6600	21.3177	13.8983	23.7064	11.8532	4.0505
	140.6800	21.3228	13.8995	23.7124	11.8562	4.0505
	140.7000	21.3278	13.9006	23.7182	11.8591	4.0505
	140.7200	21.3327	13.9004	23.7240	11.8620	4.0505
	140.7400	21.3375	13.8995	23.7297	11.8648	4.0505
	140.7600	21.3426	13.8990	23.7356	11.8678	4.0505
	140.7800	21.3475	13.9003	23.7413	11.8707	4.0505
	140.8000	21.3526	13.9013	23.7472	11.8736	4.0505
	140.8200	21.3576	13.9024	23.7531	11.8765	4.0505
	140.8400	21.3625	13.9028	23.7589	11.8794	4.0505
	140.8600	21.3676	13.9036	23.7648	11.8824	4.0505
	140.8800	21.3725	13.9042	23.7706	11.8853	4.0505
	140.9000	21.3776	13.9045	23.7765	11.8883	4.0505
	140.9200	21.3826	13.9056	23.7823	11.8911	4.0505
	140.9400	21.3877	13.9062	23.7883	11.8941	4.0505
	140.9600	21.3926	13.9071	23.7941	11.8970	4.0505
	140.9800	21.3977	13.9073	23.7999	11.9000	4.0505
	141.0000	21.4028	13.9084	23.8059	11.9029	4.0505
	141.0200	21.4078	13.9094	23.8118	11.9059	4.0505
	141.0400	21.4128	13.9100	23.8177	11.9088	4.0505
	141.0600	21.4176	13.9099	23.8232	11.9116	4.0505
	141.0800	21.4225	13.9085	23.8290	11.9145	4.0505
	141.1000	21.4276	13.9085	23.8349	11.9174	4.0505
	141.1200	21.4326	13.9098	23.8408	11.9204	4.0505
	141.1400	21.4377	13.9115	23.8467	11.9233	4.0505
	141.1600	21.4427	13.9126	23.8525	11.9263	4.0505
	141.1800	21.4476	13.9131	23.8583	11.9292	4.0505
	141.2000	21.4526	13.9132	23.8642	11.9321	4.0505
	141.2200	21.4577	13.9138	23.8700	11.9350	4.0505
	141.2400	21.4626	13.9142	23.8759	11.9379	4.0505
	141.2600	21.4676	13.9148	23.8817	11.9409	4.0505
	141.2800	21.4726	13.9155	23.8875	11.9437	4.0505
	141.3000	21.4776	13.9158	23.8934	11.9467	4.0505
	141.3200	21.4826	13.9167	23.8992	11.9496	4.0505
	141.3400	21.4877	13.9174	23.9051	11.9526	4.0505
	141.3600	21.4928	13.9192	23.9111	11.9556	4.0505
	141.3800	21.4978	13.9204	23.9169	11.9585	4.0505
	141.4000	21.5027	13.9204	23.9227	11.9613	4.0505
	141.4200	21.5075	13.9196	23.9283	11.9642	4.0505
	141.4400	21.5126	13.9188	23.9343	11.9671	4.0505
	141.4600	21.5176	13.9200	23.9401	11.9701	4.0505
	141.4800	21.5227	13.9214	23.9460	11.9730	4.0505
	141.5000	21.5276	13.9227	23.9518	11.9759	4.0505
	141.5200	21.5326	13.9225	23.9576	11.9788	4.0505
	141.5400	21.5376	13.9227	23.9634	11.9817	4.0505
	141.5600	21.5425	13.9231	23.9692	11.9846	4.0505
	141.5800	21.5475	13.9237	23.9751	11.9875	4.0505
	141.6000	21.5525	13.9245	23.9809	11.9904	4.0505
	141.6200	21.5576	13.9256	23.9868	11.9934	4.0505
	141.6400	21.5626	13.9268	23.9927	11.9963	4.0505
	141.6600	21.5676	13.9276	23.9986	11.9993	4.0505
	141.6800	21.5726	13.9288	24.0044	12.0022	4.0505
	141.7000	21.5778	13.9299	24.0105	12.0052	4.0505
	141.7200	21.5827	13.9307	24.0162	12.0081	4.0505
	141.7400	21.5876	13.9299	24.0219	12.0109	4.0505
	141.7600	21.5926	13.9291	24.0277	12.0139	4.0505
	141.7800	21.5975	13.9295	24.0335	12.0168	4.0505
	141.8000	21.6027	13.9305	24.0395	12.0198	4.0505
	141.8200	21.6075	13.9320	24.0452	12.0226	4.0505
	141.8400	21.6125	13.9325	24.0511	12.0255	4.0505
	141.8600	21.6175	13.9329	24.0569	12.0284	4.0505
	141.8800	21.6226	13.9332	24.0628	12.0314	4.0505
	141.9000	21.6276	13.9348	24.0687	12.0343	4.0505
	141.9200	21.6326	13.9357	24.0745	12.0372	4.0505
	141.9400	21.6377	13.9362	24.0804	12.0402	4.0505
	141.9600	21.6426	13.9371	24.0862	12.0431	4.0505
	141.9800	21.6477	13.9373	24.0921	12.0461	4.0505
	142.0000	21.6527	13.9379	24.0980	12.0490	4.0505
	142.0200	21.6577	13.9386	24.1039	12.0519	4.0505
	142.0400	21.6628	13.9401	24.1098	12.0549	4.0505
	142.0600	21.6677	13.9411	24.1156	12.0578	4.0505
	142.0800	21.6725	13.9405	24.1212	12.0606	4.0505
	142.1000	21.6775	13.9393	24.1270	12.0635	4.0505
	142.1200	21.6826	13.9399	24.1330	12.0665	4.0505
	142.1400	21.6877	13.9415	24.1389	12.0694	4.0505
	142.1600	21.6927	13.9432	24.1448	12.0724	4.0505
	142.1800	21.6976	13.9441	24.1505	12.0752	4.0505
	142.2000	21.7027	13.9438	24.1564	12.0782	4.0505
	142.2200	21.7076	13.9444	24.1622	12.0811	4.0505
	142.2400	21.7126	13.9443	24.1680	12.0840	4.0505
	142.2600	21.7176	13.9447	24.1739	12.0869	4.0505
	142.2800	21.7226	13.9455	24.1797	12.0898	4.0505
	142.3000	21.7276	13.9462	24.1856	12.0928	4.0505
	142.3200	21.7325	13.9471	24.1913	12.0957	4.0505
	142.3400	21.7377	13.9475	24.1973	12.0987	4.0505
	142.3600	21.7427	13.9487	24.2032	12.1016	4.0505
	142.3800	21.7478	13.9500	24.2092	12.1046	4.0505
	142.4000	21.7527	13.9508	24.2149	12.1075	4.0505
	142.4200	21.7576	13.9502	24.2207	12.1103	4.0505
	142.4400	21.7626	13.9497	24.2265	12.1132	4.0505
	142.4600	21.7676	13.9501	24.2323	12.1162	4.0505
	142.4800	21.7727	13.9515	24.2383	12.1191	4.0505
	142.5000	21.7777	13.9525	24.2440	12.1220	4.0505
	142.5200	21.7826	13.9530	24.2498	12.1249	4.0505
	142.5400	21.7876	13.9534	24.2557	12.1278	4.0505
	142.5600	21.7926	13.9538	24.2615	12.1308	4.0505
	142.5800	21.7975	13.9542	24.2672	12.1336	4.0505
	142.6000	21.8026	13.9540	24.2732	12.1366	4.0505
	142.6200	21.8076	13.9554	24.2791	12.1395	4.0505
	142.6400	21.8126	13.9562	24.2849	12.1424	4.0505
	142.6600	21.8177	13.9569	24.2908	12.1454	4.0505
	142.6800	21.8227	13.9580	24.2967	12.1483	4.0505
	142.7000	21.8279	13.9588	24.3027	12.1514	4.0505
	142.7200	21.8328	13.9602	24.3085	12.1542	4.0505
	142.7400	21.8377	13.9602	24.3143	12.1571	4.0505
	142.7600	21.8426	13.9596	24.3200	12.1600	4.0505
	142.7800	21.8475	13.9588	24.3257	12.1629	4.0505
	142.8000	21.8526	13.9595	24.3317	12.1658	4.0505
	142.8200	21.8576	13.9608	24.3375	12.1687	4.0505
	142.8400	21.8626	13.9618	24.3434	12.1717	4.0505
	142.8600	21.8675	13.9623	24.3491	12.1745	4.0505
	142.8800	21.8726	13.9625	24.3550	12.1775	4.0505
	142.9000	21.8776	13.9632	24.3608	12.1804	4.0505
	142.9200	21.8826	13.9639	24.3667	12.1833	4.0505
	142.9400	21.8876	13.9649	24.3725	12.1863	4.0505
	142.9600	21.8926	13.9653	24.3784	12.1892	4.0505
	142.9800	21.8976	13.9659	24.3842	12.1921	4.0505
	143.0000	21.9026	13.9660	24.3900	12.1950	4.0505
	143.0200	21.9076	13.9667	24.3960	12.1980	4.0505
	143.0400	21.9126	13.9677	24.4018	12.2009	4.0505
	143.0600	21.9177	13.9690	24.4078	12.2039	4.0505
	143.0800	21.9225	13.9698	24.4133	12.2067	4.0505
	143.1000	21.9275	13.9687	24.4192	12.2096	4.0505
	143.1200	21.9325	13.9688	24.4250	12.2125	4.0505
	143.1400	21.9375	13.9698	24.4309	12.2155	4.0505
	143.1600	21.9427	13.9715	24.4369	12.2185	4.0505
