X_element,C_wt%,Cr_wt%,N_wt%,Si_wt%,Ni_wt%,Fe_wt% (balance),PREN,Strength_proxy_MPa,Cost_proxy_$_per_kg,Service_T_C (info),Mn_wt%,Mo_wt%
Mo,0.04,29.0,0.1,9.5,,53.86,55.35,685.6794406655279,5.895202,20,,7.5
Mo,0.04,29.0,0.1,9.5,,53.36,57.0,696.4571611319711,6.095702000000001,20,,8.0
Mo,0.04,29.0,0.1,9.5,,52.86,58.65,706.9030198531464,6.296202000000001,20,,8.5
Mo,0.04,29.0,0.1,9.5,,52.36,60.300000000000004,717.0459061624283,6.496702000000001,20,,9.0
Mo,0.04,29.0,0.1,9.5,,51.86,61.949999999999996,726.9107463405668,6.697202000000001,20,,9.5
Mo,0.04,29.0,0.1,9.5,,51.36,63.6,736.5192253826337,6.897702000000001,20,,10.0
Mo,0.04,29.0,0.1,10.0,,60.86,30.6,358.6473193361061,2.896202,20,,0.0
Mo,0.04,29.0,0.1,10.0,,60.36,32.25,443.5001330784918,3.096702,20,,0.5
Mo,0.04,29.0,0.1,10.0,,59.86,33.9,478.6473193361061,3.2972020000000004,20,,1.0
Mo,0.04,29.0,0.1,10.0,,59.36,35.550000000000004,505.6167039030968,3.4977020000000003,20,,1.5
Mo,0.04,29.0,0.1,10.0,,58.86,37.2,528.3529468208775,3.698202,20,,2.0
Mo,0.04,29.0,0.1,10.0,,58.36,38.85,548.3839789462088,3.898702,20,,2.5
Mo,0.04,29.0,0.1,10.0,,57.86,40.5,566.4934162443714,4.099202,20,,3.0
Mo,0.04,29.0,0.1,10.0,,57.36,42.15,583.1467625425425,4.299702,20,,3.5
Mo,0.04,29.0,0.1,10.0,,56.86,43.800000000000004,598.6473193361061,4.500202,20,,4.0
Mo,0.04,29.0,0.1,10.0,,56.36,45.45,613.2057605632632,4.700702,20,,4.5
Mo,0.04,29.0,0.1,10.0,,55.86,47.1,626.9754766360809,4.9012020000000005,20,,5.0
Mo,0.04,29.0,0.1,10.0,,55.36,48.75,640.072264925512,5.101702,20,,5.5
Mo,0.04,29.0,0.1,10.0,,54.86,50.4,652.5860884700874,5.302202,20,,6.0
Mo,0.04,29.0,0.1,10.0,,54.36,52.050000000000004,664.5884901516731,5.502702,20,,6.5
Mo,0.04,29.0,0.1,10.0,,53.86,53.699999999999996,676.1374766638569,5.703202000000001,20,,7.0
Mo,0.04,29.0,0.1,10.0,,53.36,55.35,687.2808538392057,5.903702,20,,7.5
Mo,0.04,29.0,0.1,10.0,,52.86,57.0,698.0585743056489,6.104202000000001,20,,8.0
Mo,0.04,29.0,0.1,10.0,,52.36,58.65,708.5044330268241,6.304702000000001,20,,8.5
Mo,0.04,29.0,0.1,10.0,,51.86,60.300000000000004,718.6473193361061,6.505202000000001,20,,9.0
Mo,0.04,29.0,0.1,10.0,,51.36,61.949999999999996,728.5121595142446,6.7057020000000005,20,,9.5
Mo,0.04,29.0,0.1,10.0,,50.86,63.6,738.1206385563116,6.906202,20,,10.0
Mo,0.04,29.0,0.1,10.5,,60.36,30.6,360.20917311681706,2.9047020000000003,20,,0.0
Mo,0.04,29.0,0.1,10.5,,59.86,32.25,445.06198685920276,3.1052020000000002,20,,0.5
Mo,0.04,29.0,0.1,10.5,,59.36,33.9,480.20917311681706,3.305702,20,,1.0
Mo,0.04,29.0,0.1,10.5,,58.86,35.550000000000004,507.17855768380775,3.5062020000000005,20,,1.5
Mo,0.04,29.0,0.1,10.5,,58.36,37.2,529.9148006015885,3.7067020000000004,20,,2.0
Mo,0.04,29.0,0.1,10.5,,57.86,38.85,549.9458327269199,3.9072020000000007,20,,2.5
Mo,0.04,29.0,0.1,10.5,,57.36,40.5,568.0552700250823,4.107702000000001,20,,3.0
Mo,0.04,29.0,0.1,10.5,,56.86,42.15,584.7086163232535,4.3082020000000005,20,,3.5
Mo,0.04,29.0,0.1,10.5,,56.36,43.800000000000004,600.209173116817,4.508702,20,,4.0
Mo,0.04,29.0,0.1,10.5,,55.86,45.45,614.7676143439742,4.709202,20,,4.5
Mo,0.04,29.0,0.1,10.5,,55.36,47.1,628.5373304167919,4.909702000000001,20,,5.0
Mo,0.04,29.0,0.1,10.5,,54.86,48.75,641.6341187062228,5.110202000000001,20,,5.5
Mo,0.04,29.0,0.1,10.5,,54.36,50.4,654.1479422507985,5.310702000000001,20,,6.0
Mo,0.04,29.0,0.1,10.5,,53.86,52.050000000000004,666.1503439323842,5.511202000000001,20,,6.5
Mo,0.04,29.0,0.1,10.5,,53.36,53.699999999999996,677.699330444568,5.711702000000001,20,,7.0
Mo,0.04,29.0,0.1,10.5,,52.86,55.35,688.8427076199167,5.912202000000001,20,,7.5
Mo,0.04,29.0,0.1,10.5,,52.36,57.0,699.6204280863599,6.1127020000000005,20,,8.0
Mo,0.04,29.0,0.1,10.5,,51.86,58.65,710.0662868075351,6.313202,20,,8.5
Mo,0.04,29.0,0.1,10.5,,51.36,60.300000000000004,720.209173116817,6.513702,20,,9.0
Mo,0.04,29.0,0.1,10.5,,50.86,61.949999999999996,730.0740132949556,6.714202,20,,9.5
Mo,0.04,29.0,0.1,10.5,,50.36,63.6,739.6824923370226,6.914702000000001,20,,10.0
Mo,0.04,29.0,0.15,9.5,,61.31,31.4,369.83860851113093,2.8877770000000003,20,,0.0
Mo,0.04,29.0,0.15,9.5,,60.81,33.05,454.69142225351663,3.088277,20,,0.5
Mo,0.04,29.0,0.15,9.5,,60.31,34.699999999999996,489.83860851113093,3.2887770000000005,20,,1.0
Mo,0.04,29.0,0.15,9.5,,59.81,36.35,516.8079930781216,3.4892770000000004,20,,1.5
Mo,0.04,29.0,0.15,9.5,,59.31,38.0,539.5442359959023,3.6897770000000003,20,,2.0
Mo,0.04,29.0,0.15,9.5,,58.81,39.65,559.5752681212336,3.890277,20,,2.5
Mo,0.04,29.0,0.15,9.5,,58.31,41.3,577.6847054193962,4.090777,20,,3.0
Mo,0.04,29.0,0.15,9.5,,57.81,42.949999999999996,594.3380517175674,4.291277000000001,20,,3.5
Mo,0.04,29.0,0.15,9.5,,57.31,44.6,609.8386085111309,4.491777000000001,20,,4.0
Mo,0.04,29.0,0.15,9.5,,56.81,46.25,624.397049738288,4.692277000000001,20,,4.5
Mo,0.04,29.0,0.15,9.5,,56.31,47.9,638.1667658111057,4.892777000000001,20,,5.0
Mo,0.04,29.0,0.15,9.5,,55.81,49.55,651.2635541005368,5.0932770000000005,20,,5.5
Mo,0.04,29.0,0.15,9.5,,55.31,51.199999999999996,663.7773776451122,5.293777,20,,6.0
Mo,0.04,29.0,0.15,9.5,,54.81,52.85,675.779779326698,5.494277,20,,6.5
Mo,0.04,29.0,0.15,9.5,,54.31,54.49999999999999,687.3287658388817,5.694777,20,,7.0
Mo,0.04,29.0,0.15,9.5,,53.81,56.15,698.4721430142306,5.895277,20,,7.5
Mo,0.04,29.0,0.15,9.5,,53.31,57.8,709.2498634806738,6.095777,20,,8.0
Mo,0.04,29.0,0.15,9.5,,52.81,59.449999999999996,719.695722201849,6.296277000000001,20,,8.5
Mo,0.04,29.0,0.15,9.5,,52.31,61.1,729.8386085111309,6.496777,20,,9.0
Mo,0.04,29.0,0.15,9.5,,51.81,62.74999999999999,739.7034486892694,6.697277000000001,20,,9.5
Mo,0.04,29.0,0.15,9.5,,51.31,64.4,749.3119277313365,6.897777000000001,20,,10.0
Mo,0.04,29.0,0.15,10.0,,60.81,31.4,371.44002168480876,2.896277,20,,0.0
Mo,0.04,29.0,0.15,10.0,,60.31,33.05,456.29283542719446,3.096777,20,,0.5
Mo,0.04,29.0,0.15,10.0,,59.81,34.699999999999996,491.44002168480876,3.2972770000000002,20,,1.0
Mo,0.04,29.0,0.15,10.0,,59.31,36.35,518.4094062517994,3.497777,20,,1.5
Mo,0.04,29.0,0.15,10.0,,58.81,38.0,541.1456491695801,3.698277,20,,2.0
Mo,0.04,29.0,0.15,10.0,,58.31,39.65,561.1766812949115,3.898777,20,,2.5
Mo,0.04,29.0,0.15,10.0,,57.81,41.3,579.286118593074,4.099277,20,,3.0
Mo,0.04,29.0,0.15,10.0,,57.31,42.949999999999996,595.9394648912453,4.299777000000001,20,,3.5
Mo,0.04,29.0,0.15,10.0,,56.81,44.6,611.4400216848087,4.5002770000000005,20,,4.0
Mo,0.04,29.0,0.15,10.0,,56.31,46.25,625.9984629119658,4.700777,20,,4.5
Mo,0.04,29.0,0.15,10.0,,55.81,47.9,639.7681789847836,4.901277,20,,5.0
Mo,0.04,29.0,0.15,10.0,,55.31,49.55,652.8649672742146,5.101777,20,,5.5
Mo,0.04,29.0,0.15,10.0,,54.81,51.199999999999996,665.3787908187901,5.302277,20,,6.0
Mo,0.04,29.0,0.15,10.0,,54.31,52.85,677.3811925003758,5.502777,20,,6.5
Mo,0.04,29.0,0.15,10.0,,53.81,54.49999999999999,688.9301790125596,5.703277,20,,7.0
Mo,0.04,29.0,0.15,10.0,,53.31,56.15,700.0735561879085,5.903777,20,,7.5
Mo,0.04,29.0,0.15,10.0,,52.81,57.8,710.8512766543515,6.104277,20,,8.0
Mo,0.04,29.0,0.15,10.0,,52.31,59.449999999999996,721.2971353755268,6.3047770000000005,20,,8.5
Mo,0.04,29.0,0.15,10.0,,51.81,61.1,731.4400216848087,6.5052769999999995,20,,9.0
Mo,0.04,29.0,0.15,10.0,,51.31,62.74999999999999,741.3048618629473,6.705777,20,,9.5
Mo,0.04,29.0,0.15,10.0,,50.81,64.4,750.9133409050144,6.906277000000001,20,,10.0
Mo,0.04,29.0,0.15,10.5,,60.31,31.4,373.0018754655198,2.904777,20,,0.0
Mo,0.04,29.0,0.15,10.5,,59.81,33.05,457.8546892079055,3.105277,20,,0.5
Mo,0.04,29.0,0.15,10.5,,59.31,34.699999999999996,493.0018754655198,3.305777,20,,1.0
Mo,0.04,29.0,0.15,10.5,,58.81,36.35,519.9712600325105,3.5062770000000003,20,,1.5
Mo,0.04,29.0,0.15,10.5,,58.31,38.0,542.7075029502912,3.706777,20,,2.0
Mo,0.04,29.0,0.15,10.5,,57.81,39.65,562.7385350756226,3.9072770000000006,20,,2.5
Mo,0.04,29.0,0.15,10.5,,57.31,41.3,580.8479723737851,4.1077770000000005,20,,3.0
Mo,0.04,29.0,0.15,10.5,,56.81,42.949999999999996,597.5013186719563,4.308277,20,,3.5
Mo,0.04,29.0,0.15,10.5,,56.31,44.6,613.0018754655198,4.508777,20,,4.0
Mo,0.04,29.0,0.15,10.5,,55.81,46.25,627.5603166926769,4.709277,20,,4.5
Mo,0.04,29.0,0.15,10.5,,55.31,47.9,641.3300327654946,4.909777,20,,5.0
Mo,0.04,29.0,0.15,10.5,,54.81,49.55,654.4268210549255,5.110277,20,,5.5
Mo,0.04,29.0,0.15,10.5,,54.31,51.199999999999996,666.9406445995012,5.310777,20,,6.0
Mo,0.04,29.0,0.15,10.5,,53.81,52.85,678.9430462810869,5.511277,20,,6.5
Mo,0.04,29.0,0.15,10.5,,53.31,54.49999999999999,690.4920327932707,5.7117770000000005,20,,7.0
Mo,0.04,29.0,0.15,10.5,,52.81,56.15,701.6354099686195,5.912277,20,,7.5
Mo,0.04,29.0,0.15,10.5,,52.31,57.8,712.4131304350626,6.112777,20,,8.0
Mo,0.04,29.0,0.15,10.5,,51.81,59.449999999999996,722.8589891562378,6.313277000000001,20,,8.5
Mo,0.04,29.0,0.15,10.5,,51.31,61.1,733.0018754655198,6.513777,20,,9.0
Mo,0.04,29.0,0.15,10.5,,50.81,62.74999999999999,742.8667156436584,6.714277000000001,20,,9.5
Mo,0.04,29.0,0.15,10.5,,50.31,64.4,752.4751946857253,6.914777000000001,20,,10.0
Mo,0.05,27.0,0.0,9.5,,63.45,27.0,299.41117426191664,2.6995650000000007,20,,0.0
Mo,0.05,27.0,0.0,9.5,,62.95,28.65,384.26398800430235,2.9000650000000006,20,,0.5
Mo,0.05,27.0,0.0,9.5,,62.45,30.3,419.41117426191664,3.1005650000000005,20,,1.0
Mo,0.05,27.0,0.0,9.5,,61.95,31.95,446.3805588289073,3.301065000000001,20,,1.5
Mo,0.05,27.0,0.0,9.5,,61.45,33.6,469.11680174668805,3.5015650000000007,20,,2.0
Mo,0.05,27.0,0.0,9.5,,60.95,35.25,489.1478338720194,3.702065000000001,20,,2.5
Mo,0.05,27.0,0.0,9.5,,60.45,36.9,507.25727117018187,3.902565000000001,20,,3.0
Mo,0.05,27.0,0.0,9.5,,59.95,38.55,523.9106174683532,4.103065000000001,20,,3.5
Mo,0.05,27.0,0.0,9.5,,59.45,40.2,539.4111742619166,4.303565000000001,20,,4.0
Mo,0.05,27.0,0.0,9.5,,58.95,41.85,553.9696154890737,4.504065000000001,20,,4.5
Mo,0.05,27.0,0.0,9.5,,58.45,43.5,567.7393315618915,4.7045650000000006,20,,5.0
Mo,0.05,27.0,0.0,9.5,,57.95,45.15,580.8361198513225,4.9050650000000005,20,,5.5
Mo,0.05,27.0,0.0,9.5,,57.45,46.8,593.349943395898,5.105565,20,,6.0
Mo,0.05,27.0,0.0,9.5,,56.95,48.45,605.3523450774837,5.306065,20,,6.5
Mo,0.05,27.0,0.0,9.5,,56.45,50.099999999999994,616.9013315896675,5.506565000000001,20,,7.0
Mo,0.05,27.0,0.0,9.5,,55.95,51.75,628.0447087650164,5.707065,20,,7.5
Mo,0.05,27.0,0.0,9.5,,55.45,53.4,638.8224292314594,5.907565000000001,20,,8.0
Mo,0.05,27.0,0.0,9.5,,54.95,55.05,649.2682879526346,6.108065000000002,20,,8.5
Mo,0.05,27.0,0.0,9.5,,54.45,56.7,659.4111742619166,6.308565000000001,20,,9.0
Mo,0.05,27.0,0.0,9.5,,53.95,58.349999999999994,669.2760144400552,6.509065000000001,20,,9.5
Mo,0.05,27.0,0.0,9.5,,53.45,60.0,678.8844934821223,6.709565000000001,20,,10.0
Mo,0.05,27.0,0.0,10.0,,62.95,27.0,301.01258743559447,2.7080650000000004,20,,0.0
Mo,0.05,27.0,0.0,10.0,,62.45,28.65,385.8654011779802,2.9085650000000003,20,,0.5
Mo,0.05,27.0,0.0,10.0,,61.95,30.3,421.01258743559447,3.109065,20,,1.0
Mo,0.05,27.0,0.0,10.0,,61.45,31.95,447.98197200258517,3.3095650000000005,20,,1.5
Mo,0.05,27.0,0.0,10.0,,60.95,33.6,470.7182149203659,3.5100650000000004,20,,2.0
Mo,0.05,27.0,0.0,10.0,,60.45,35.25,490.74924704569725,3.710565000000001,20,,2.5
Mo,0.05,27.0,0.0,10.0,,59.95,36.9,508.85868434385975,3.9110650000000007,20,,3.0
Mo,0.05,27.0,0.0,10.0,,59.45,38.55,525.5120306420309,4.111565000000001,20,,3.5
Mo,0.05,27.0,0.0,10.0,,58.95,40.2,541.0125874355945,4.3120650000000005,20,,4.0
Mo,0.05,27.0,0.0,10.0,,58.45,41.85,555.5710286627516,4.512565,20,,4.5
Mo,0.05,27.0,0.0,10.0,,57.95,43.5,569.3407447355693,4.713065,20,,5.0
Mo,0.05,27.0,0.0,10.0,,57.45,45.15,582.4375330250002,4.913565,20,,5.5
Mo,0.05,27.0,0.0,10.0,,56.95,46.8,594.9513565695759,5.114065,20,,6.0
Mo,0.05,27.0,0.0,10.0,,56.45,48.45,606.9537582511616,5.314565,20,,6.5
Mo,0.05,27.0,0.0,10.0,,55.95,50.099999999999994,618.5027447633454,5.515065000000001,20,,7.0
Mo,0.05,27.0,0.0,10.0,,55.45,51.75,629.6461219386941,5.715565,20,,7.5
Mo,0.05,27.0,0.0,10.0,,54.95,53.4,640.4238424051373,5.916065000000001,20,,8.0
Mo,0.05,27.0,0.0,10.0,,54.45,55.05,650.8697011263125,6.116565000000001,20,,8.5
Mo,0.05,27.0,0.0,10.0,,53.95,56.7,661.0125874355945,6.317065,20,,9.0
Mo,0.05,27.0,0.0,10.0,,53.45,58.349999999999994,670.8774276137331,6.517565000000001,20,,9.5
Mo,0.05,27.0,0.0,10.0,,52.95,60.0,680.4859066558,6.718065000000001,20,,10.0
Mo,0.05,27.0,0.0,10.5,,62.45,27.0,302.57444121630544,2.7165650000000006,20,,0.0
Mo,0.05,27.0,0.0,10.5,,61.95,28.65,387.42725495869115,2.9170650000000005,20,,0.5
Mo,0.05,27.0,0.0,10.5,,61.45,30.3,422.57444121630544,3.117565000000001,20,,1.0
Mo,0.05,27.0,0.0,10.5,,60.95,31.95,449.54382578329614,3.3180650000000007,20,,1.5
Mo,0.05,27.0,0.0,10.5,,60.45,33.6,472.28006870107686,3.5185650000000006,20,,2.0
Mo,0.05,27.0,0.0,10.5,,59.95,35.25,492.3111008264082,3.7190650000000005,20,,2.5
Mo,0.05,27.0,0.0,10.5,,59.45,36.9,510.4205381245707,3.9195650000000004,20,,3.0
Mo,0.05,27.0,0.0,10.5,,58.95,38.55,527.0738844227419,4.120065,20,,3.5
Mo,0.05,27.0,0.0,10.5,,58.45,40.2,542.5744412163054,4.320565,20,,4.0
Mo,0.05,27.0,0.0,10.5,,57.95,41.85,557.1328824434626,4.521065,20,,4.5
Mo,0.05,27.0,0.0,10.5,,57.45,43.5,570.9025985162802,4.721565000000001,20,,5.0
Mo,0.05,27.0,0.0,10.5,,56.95,45.15,583.9993868057113,4.922065000000001,20,,5.5
Mo,0.05,27.0,0.0,10.5,,56.45,46.8,596.5132103502867,5.122565000000001,20,,6.0
Mo,0.05,27.0,0.0,10.5,,55.95,48.45,608.5156120318725,5.323065000000001,20,,6.5
Mo,0.05,27.0,0.0,10.5,,55.45,50.099999999999994,620.0645985440563,5.523565000000001,20,,7.0
Mo,0.05,27.0,0.0,10.5,,54.95,51.75,631.2079757194051,5.724065,20,,7.5
Mo,0.05,27.0,0.0,10.5,,54.45,53.4,641.9856961858483,5.924565000000001,20,,8.0
Mo,0.05,27.0,0.0,10.5,,53.95,55.05,652.4315549070235,6.125065000000001,20,,8.5
Mo,0.05,27.0,0.0,10.5,,53.45,56.7,662.5744412163054,6.325565000000001,20,,9.0
Mo,0.05,27.0,0.0,10.5,,52.95,58.349999999999994,672.4392813944439,6.526065000000001,20,,9.5
Mo,0.05,27.0,0.0,10.5,,52.45,60.0,682.047760436511,6.726565000000001,20,,10.0
Mo,0.05,27.0,0.05,9.5,,63.4,27.8,339.6603978569129,2.6996400000000005,20,,0.0
Mo,0.05,27.0,0.05,9.5,,62.9,29.45,424.5132115992986,2.9001400000000004,20,,0.5
Mo,0.05,27.0,0.05,9.5,,62.4,31.1,459.6603978569129,3.1006400000000003,20,,1.0
Mo,0.05,27.0,0.05,9.5,,61.9,32.75,486.6297824239035,3.3011400000000006,20,,1.5
Mo,0.05,27.0,0.05,9.5,,61.4,34.4,509.3660253416843,3.5016400000000005,20,,2.0
Mo,0.05,27.0,0.05,9.5,,60.9,36.05,529.3970574670157,3.702140000000001,20,,2.5
Mo,0.05,27.0,0.05,9.5,,60.4,37.699999999999996,547.5064947651781,3.9026400000000008,20,,3.0
Mo,0.05,27.0,0.05,9.5,,59.9,39.349999999999994,564.1598410633494,4.103140000000001,20,,3.5
Mo,0.05,27.0,0.05,9.5,,59.4,41.0,579.6603978569128,4.303640000000001,20,,4.0
Mo,0.05,27.0,0.05,9.5,,58.9,42.65,594.2188390840699,4.5041400000000005,20,,4.5
Mo,0.05,27.0,0.05,9.5,,58.4,44.3,607.9885551568877,4.704640000000001,20,,5.0
Mo,0.05,27.0,0.05,9.5,,57.9,45.949999999999996,621.0853434463187,4.905140000000001,20,,5.5
Mo,0.05,27.0,0.05,9.5,,57.4,47.599999999999994,633.5991669908942,5.105640000000001,20,,6.0
Mo,0.05,27.0,0.05,9.5,,56.9,49.25,645.60156867248,5.306140000000001,20,,6.5
Mo,0.05,27.0,0.05,9.5,,56.4,50.89999999999999,657.1505551846637,5.506640000000001,20,,7.0
Mo,0.05,27.0,0.05,9.5,,55.9,52.55,668.2939323600126,5.707140000000001,20,,7.5
Mo,0.05,27.0,0.05,9.5,,55.4,54.199999999999996,679.0716528264556,5.907640000000001,20,,8.0
Mo,0.05,27.0,0.05,9.5,,54.9,55.849999999999994,689.5175115476309,6.108140000000001,20,,8.5
Mo,0.05,27.0,0.05,9.5,,54.4,57.5,699.6603978569128,6.3086400000000005,20,,9.0
Mo,0.05,27.0,0.05,9.5,,53.9,59.14999999999999,709.5252380350514,6.50914,20,,9.5
Mo,0.05,27.0,0.05,9.5,,53.4,60.8,719.1337170771185,6.709640000000001,20,,10.0
Mo,0.05,27.0,0.05,10.0,,62.9,27.8,341.2618110305907,2.70814,20,,0.0
Mo,0.05,27.0,0.05,10.0,,62.4,29.45,426.1146247729764,2.90864,20,,0.5
Mo,0.05,27.0,0.05,10.0,,61.9,31.1,461.2618110305907,3.10914,20,,1.0
Mo,0.05,27.0,0.05,10.0,,61.4,32.75,488.2311955975814,3.3096400000000004,20,,1.5
Mo,0.05,27.0,0.05,10.0,,60.9,34.4,510.9674385153621,3.5101400000000003,20,,2.0
Mo,0.05,27.0,0.05,10.0,,60.4,36.05,530.9984706406935,3.7106400000000006,20,,2.5
Mo,0.05,27.0,0.05,10.0,,59.9,37.699999999999996,549.107907938856,3.9111400000000005,20,,3.0
Mo,0.05,27.0,0.05,10.0,,59.4,39.349999999999994,565.7612542370272,4.11164,20,,3.5
Mo,0.05,27.0,0.05,10.0,,58.9,41.0,581.2618110305907,4.31214,20,,4.0
Mo,0.05,27.0,0.05,10.0,,58.4,42.65,595.8202522577478,4.51264,20,,4.5
Mo,0.05,27.0,0.05,10.0,,57.9,44.3,609.5899683305655,4.713140000000001,20,,5.0
Mo,0.05,27.0,0.05,10.0,,57.4,45.949999999999996,622.6867566199965,4.913640000000001,20,,5.5
Mo,0.05,27.0,0.05,10.0,,56.9,47.599999999999994,635.2005801645721,5.114140000000001,20,,6.0
Mo,0.05,27.0,0.05,10.0,,56.4,49.25,647.2029818461579,5.314640000000001,20,,6.5
Mo,0.05,27.0,0.05,10.0,,55.9,50.89999999999999,658.7519683583416,5.515140000000001,20,,7.0
Mo,0.05,27.0,0.05,10.0,,55.4,52.55,669.8953455336904,5.7156400000000005,20,,7.5
Mo,0.05,27.0,0.05,10.0,,54.9,54.199999999999996,680.6730660001335,5.91614,20,,8.0
Mo,0.05,27.0,0.05,10.0,,54.4,55.849999999999994,691.1189247213088,6.11664,20,,8.5
Mo,0.05,27.0,0.05,10.0,,53.9,57.5,701.2618110305907,6.31714,20,,9.0
Mo,0.05,27.0,0.05,10.0,,53.4,59.14999999999999,711.1266512087293,6.51764,20,,9.5
Mo,0.05,27.0,0.05,10.0,,52.9,60.8,720.7351302507963,6.718140000000001,20,,10.0
Mo,0.05,27.0,0.05,10.5,,62.4,27.8,342.8236648113017,2.7166400000000004,20,,0.0
Mo,0.05,27.0,0.05,10.5,,61.9,29.45,427.6764785536874,2.9171400000000003,20,,0.5
Mo,0.05,27.0,0.05,10.5,,61.4,31.1,462.8236648113017,3.1176400000000006,20,,1.0
Mo,0.05,27.0,0.05,10.5,,60.9,32.75,489.7930493782924,3.3181400000000005,20,,1.5
Mo,0.05,27.0,0.05,10.5,,60.4,34.4,512.5292922960731,3.5186400000000004,20,,2.0
Mo,0.05,27.0,0.05,10.5,,59.9,36.05,532.5603244214044,3.7191400000000003,20,,2.5
Mo,0.05,27.0,0.05,10.5,,59.4,37.699999999999996,550.669761719567,3.9196400000000002,20,,3.0
Mo,0.05,27.0,0.05,10.5,,58.9,39.349999999999994,567.3231080177382,4.120140000000001,20,,3.5
Mo,0.05,27.0,0.05,10.5,,58.4,41.0,582.8236648113017,4.320640000000001,20,,4.0
Mo,0.05,27.0,0.05,10.5,,57.9,42.65,597.3821060384588,4.521140000000001,20,,4.5
Mo,0.05,27.0,0.05,10.5,,57.4,44.3,611.1518221112765,4.721640000000001,20,,5.0
Mo,0.05,27.0,0.05,10.5,,56.9,45.949999999999996,624.2486104007075,4.922140000000001,20,,5.5
Mo,0.05,27.0,0.05,10.5,,56.4,47.599999999999994,636.762433945283,5.1226400000000005,20,,6.0
Mo,0.05,27.0,0.05,10.5,,55.9,49.25,648.7648356268687,5.32314,20,,6.5
Mo,0.05,27.0,0.05,10.5,,55.4,50.89999999999999,660.3138221390525,5.52364,20,,7.0
Mo,0.05,27.0,0.05,10.5,,54.9,52.55,671.4571993144014,5.72414,20,,7.5
Mo,0.05,27.0,0.05,10.5,,54.4,54.199999999999996,682.2349197808445,5.92464,20,,8.0
Mo,0.05,27.0,0.05,10.5,,53.9,55.849999999999994,692.6807785020197,6.125140000000001,20,,8.5
Mo,0.05,27.0,0.05,10.5,,53.4,57.5,702.8236648113017,6.32564,20,,9.0
Mo,0.05,27.0,0.05,10.5,,52.9,59.14999999999999,712.6885049894402,6.526140000000001,20,,9.5
Mo,0.05,27.0,0.05,10.5,,52.4,60.8,722.2969840315072,6.7266400000000015,20,,10.0
Mo,0.05,27.0,0.1,9.5,,63.349999999999994,28.6,356.3321721449475,2.6997150000000008,20,,0.0
Mo,0.05,27.0,0.1,9.5,,62.849999999999994,30.25,441.1849858873332,2.9002150000000007,20,,0.5
Mo,0.05,27.0,0.1,9.5,,62.349999999999994,31.900000000000002,476.3321721449475,3.100715000000001,20,,1.0
Mo,0.05,27.0,0.1,9.5,,61.849999999999994,33.55,503.30155671193813,3.301215000000001,20,,1.5
Mo,0.05,27.0,0.1,9.5,,61.349999999999994,35.2,526.0377996297188,3.501715000000001,20,,2.0
Mo,0.05,27.0,0.1,9.5,,60.849999999999994,36.85,546.0688317550503,3.7022150000000007,20,,2.5
Mo,0.05,27.0,0.1,9.5,,60.349999999999994,38.5,564.1782690532127,3.9027150000000006,20,,3.0
Mo,0.05,27.0,0.1,9.5,,59.849999999999994,40.15,580.831615351384,4.1032150000000005,20,,3.5
Mo,0.05,27.0,0.1,9.5,,59.349999999999994,41.800000000000004,596.3321721449474,4.303715,20,,4.0
Mo,0.05,27.0,0.1,9.5,,58.849999999999994,43.45,610.8906133721046,4.504215,20,,4.5
Mo,0.05,27.0,0.1,9.5,,58.349999999999994,45.1,624.6603294449224,4.704715000000001,20,,5.0
Mo,0.05,27.0,0.1,9.5,,57.849999999999994,46.75,637.7571177343533,4.905215000000001,20,,5.5
Mo,0.05,27.0,0.1,9.5,,57.349999999999994,48.4,650.2709412789288,5.105715000000001,20,,6.0
Mo,0.05,27.0,0.1,9.5,,56.849999999999994,50.050000000000004,662.2733429605146,5.306215000000001,20,,6.5
Mo,0.05,27.0,0.1,9.5,,56.349999999999994,51.699999999999996,673.8223294726984,5.506715000000002,20,,7.0
Mo,0.05,27.0,0.1,9.5,,55.849999999999994,53.35,684.9657066480472,5.707215000000001,20,,7.5
Mo,0.05,27.0,0.1,9.5,,55.349999999999994,55.0,695.7434271144903,5.907715000000001,20,,8.0
Mo,0.05,27.0,0.1,9.5,,54.849999999999994,56.65,706.1892858356655,6.108215000000001,20,,8.5
Mo,0.05,27.0,0.1,9.5,,54.349999999999994,58.300000000000004,716.3321721449474,6.308715000000001,20,,9.0
Mo,0.05,27.0,0.1,9.5,,53.849999999999994,59.949999999999996,726.197012323086,6.509215000000001,20,,9.5
Mo,0.05,27.0,0.1,9.5,,53.349999999999994,61.6,735.8054913651531,6.709715000000001,20,,10.0
Mo,0.05,27.0,0.1,10.0,,62.849999999999994,28.6,357.9335853186253,2.7082150000000005,20,,0.0
Mo,0.05,27.0,0.1,10.0,,62.349999999999994,30.25,442.786399061011,2.9087150000000004,20,,0.5
Mo,0.05,27.0,0.1,10.0,,61.849999999999994,31.900000000000002,477.9335853186253,3.1092150000000007,20,,1.0
Mo,0.05,27.0,0.1,10.0,,61.349999999999994,33.55,504.902969885616,3.3097150000000006,20,,1.5
Mo,0.05,27.0,0.1,10.0,,60.849999999999994,35.2,527.6392128033967,3.5102150000000005,20,,2.0
